Unnamed: 0,created_at,default_profile,description,favourites_count,followers_count,friends_count,id,location,screen_name,statuses_count,verified,account_age_days,account_type
1193,2014-11-09 21:42:02,False,(He/Him)filmmaker in SLC with a little wolf,14159,180,607,2895126367,"Salt Lake City, UT",AWood217,1830,False,2109,human
1194,2013-10-05 04:58:49,True,Hello guys!!Gears of War Competetive Player LinkedUpGaming we are group of gamers youtube leave a sub if you want https://t.co/UVsWm4Ba73 KEEP IT 100,155333,290,162,1936465760,"Queens, NY",NaDaSHoT,13547,False,2510,human
1195,2012-04-19 16:30:37,True,I want you dear...  ⚡⚡⚡ https://t.co/7BKhL5WH7U,184,6,0,557850467,unknown,263446828Banana,30,False,3043,bot
1196,2011-03-06 15:03:40,False,,877,13,27,261715746,unknown,jandry7428,1453,False,3453,human
1197,2009-12-17 21:06:55,True,,392,9,90,97525613,unknown,Gberg2119,86,False,3897,human
1198,2009-02-24 16:04:38,False,,1164,31,649,21766005,"Ho Chi Minh, VN",AnhDangSSS,460,False,4193,bot
1199,2015-10-19 05:41:27,True,イン率低め…またいつかあらわれるます‼︎絡みほし^_^！乗っ取られてます…,37,9485,228,3943702392,フォロリプ返します RT/いいね嬉しいです,EpxZqnk,1577,False,1766,human
1200,2013-06-02 05:04:10,False,hola,17675,311,0,1476403086,rt if youre cool,drippingdillon,7551,False,2635,bot
1201,2008-05-07 15:59:56,True,"Biz, cannabis, & sometimes fintech and law reporter. Occasional cloth-coat Republican. @phillyinquirer. like =interesting point 2158542796. swood@philly.com",9213,2988,1357,14688144,Philadelphia,SamWoodIII,1102,True,4486,human
1202,2016-12-19 08:18:38,True,sc: ttiffanytruong,82,52,34,810761243048951808,unknown,tiffanytruong_,214,False,1339,human
1203,2010-07-04 18:26:07,False,Booking: +79251426632 PR: +79268613439,25,1079525,201,162799522,Los Angeles,ANNA_SEDOKOVA,16476,True,3698,human
1204,2012-04-14 01:01:42,False,01000110 01110101 01100011 01101011 00100000 01110100 01110010 01110101 01101101 01110000,65411,635,1212,553131938,"Minnesota, USA",saraachartz,7353,False,3049,human
1205,2011-10-28 01:10:05,False,mommy & fiancé 👶🏼💍,2323,206,0,399777705,unknown,HEJ_Xoxo,3167,False,3218,bot
1206,2011-04-04 17:49:40,False,down to earth. out of this world. Alhamdulillah. Instagram: @thehoney215,9147,938,565,277094318,Philly & the vicinity...,TheHoney215,70425,False,3424,human
1207,2012-10-14 12:31:12,True,"Traditional Dance ,Modern dance, models/Solo menari 24 jam,Musium record Indonesia.Juara umum tari 3 X Bogor festival Juara 1 IMB3 TTV . favorit IMB All Star",115,92306,12899,880025521,BOGOR,Sandrinamazaya1,2925,False,2865,human
1208,2016-06-27 18:00:46,True,,12611,1192,894,747489864078090240,htx,dlaflamee,7280,False,1513,human
1209,2010-06-05 16:17:31,True,,24315,7294,7341,152313793,unknown,WhereTruthRulz,3385,False,3727,human
1210,2013-07-23 04:00:37,True,,904,43,48,1614290886,unknown,mmtare,1348,False,2584,human
1211,2017-08-26 12:14:00,True,узыка моя жизн...общение важная ее чась...,91,1,0,901417443633098756,unknown,unvxsrhs2064,180,False,1088,human
1212,2012-05-30 23:23:06,False,https://t.co/IJJ7qwILvb,30478,690,619,595075029,unknown,_AlexisColin_,27720,False,3002,bot
1213,2010-06-26 17:22:34,False,Animal lover • Football fan • Arsenal • Adrenaline Junkie • Travel Addict • #BlackLivesMatter,98833,330,3368,159915997,Southern California,ChrstnMntlv0,19369,False,3706,human
1214,2009-07-20 12:57:13,False,"Actress, dancer, loving life. Instagram: @jennadewan Snapchat: jennadewan FB: https://t.co/FcGMDk3FRr",8029,698516,1064,58466292,"Los Angeles, California",jennadewan,14193,True,4047,human
1215,2009-08-28 02:09:30,True,"Trader, mom to 3 amazing girls, market addict, stalking opportunities market gives to double my money",5539,457,559,69476342,New Jersey,just4girls1,28692,False,4009,bot
1216,2017-07-31 17:15:03,False,"Librarian. Music lover. Laid back. Toledo, Ohio grown and current. Always learning, singing, and wandering. Home at last.",796,110,771,892071119666245638,United States,CristyDanford,81,False,1114,bot
1217,2017-03-30 23:10:40,True,"Hard work beats talent when talent doesn't work hard. #SouthernMom💙💛#HBCU
#GoJags #softballmom🥎🏈 #KHive  #NoRacismAllowed #BlackTwitter #AlabamaGrown
🐝",10620,918,1483,847586905977790464,"Alabama, USA",TabathaWaters98,15962,False,1237,human
1218,2017-04-03 04:55:20,True,The Shapa weight loss platform is designed around the most important behaviors... yours! Wondering if Shapa is right for you? Take the quiz! ⬇️,608,160,303,848760805428305920,unknown,Shapahealth,1114,False,1234,human
1219,2016-10-20 18:41:54,True,I’m over it 🙄,7710,20,318,789174820864794624,"Alabama, USA",brandyland10,2424,False,1398,human
1220,2016-09-23 20:29:16,False,im a bot what explores fields of flowers - by @Objelisks,10,775,0,779417371282776064,unknown,wildflowersbot,20375,False,1425,bot
1221,2017-07-01 13:42:36,True,Come to my site 🧡🧡🧡 https://t.co/UlLXC9pHh6,6,0,50,881146017982193664,unknown,shine527922447,0,False,1144,bot
1222,2012-12-12 22:09:54,False,Welcome to the Official Twitter feed of the Pasadena Police Department.,244,14498,117,1007427595,"Pasadena, CA",PasadenaPD,7303,True,2806,human
1223,2017-06-21 00:19:08,True,الإحترامُ ؛ يختصِر شخصيتُك إن كنتُ لا أعرفك ويزيدكَهيةً إن كنتُ أعرفَ,23,1,0,877319940465762311,unknown,vvutykaddrqyxd1,254,False,1155,bot
1224,2009-04-01 05:27:52,False,"Fashion and Graphic Designer
@aeduardapereira",1208,207,380,28057645,"Minas Gerais, Brasil",aeduardapereira,4076,False,4158,human
1225,2015-05-04 14:18:50,False,Hardcore book lover. Tech ninja. Avid food buff. Music scholar. Avengers Fan. Hrithik Roshan Fan.,8319,1274,922,3185320003,India,Shakshi_Shah,86788,False,1933,bot
1226,2010-05-22 11:45:58,False,"Твиттер жизнерадостного пессимиста. ;)
Писатель, журналист и блоггер.",607,71587,62588,146808904,"Russia, Moscow",andegorov,38014,False,3741,human
1227,2016-08-16 21:25:37,True,Bitcoin enthusiast,1234,7,0,765660812438605824,unknown,davydovalvin1,1235,False,1463,bot
1228,2016-09-03 12:01:35,True,Bersahaba takneo,143,0,0,772041847497756672,unknown,TechnoConniewhi,290,False,1445,human
1229,2016-09-05 08:08:59,True,tfb teamfollowback followback ifollowback follow4follow teamautofollow instntfollowback autofolow500aday,158,0,0,772708087119679488,unknown,TobiePuppy,366,False,1444,human
1230,2014-06-02 03:45:49,True,,2013,51,635,2540707927,unknown,CherilynnCheri,347,False,2270,human
1231,2011-01-30 22:35:05,True,How do you like me? 💖💖💖 https://t.co/jkkVBpVIs5,581,54,0,245112920,unknown,Shirtikvahed,134,False,3488,bot
1232,2008-03-17 16:20:06,True,,1396,10,9,14164058,Bangalore,chandoo81,2471,False,4537,human
1233,2014-03-21 04:37:32,False,"Movies, Plays, Books, Music, Politics, News  (ugh, I'm generic)",17210,101,166,2426151005,"Roanoke, VA",sctrke1,12964,False,2343,human
1234,2016-11-15 05:26:37,False,Definitely deplorable.,1362,21,0,798396768627134465,unknown,MonaDorscheid,1398,False,1373,human
1235,2008-04-17 21:48:16,False,"Un dia nací y no me a pasado nada destacable hasta el momento... bueno si, un dia me encontre 1000 pesetas",1188,44,81,14426212,unknown,entrena,515,False,4506,human
1236,2012-03-13 13:19:31,True,,289,26,206,523247729,unknown,francoliu21,4744,False,3080,bot
1237,2009-08-14 02:55:29,True,,1447,26,128,65544317,unknown,lesleyravet,1538,False,4023,bot
1238,2014-05-18 21:34:20,True,"steeler fan, rush fan..both the band and the man",10550,345,1645,2505580688,unknown,coreyelvis,29452,False,2284,human
1239,2009-08-15 02:50:34,True,Guinea pigs rule! Teachers are Awesome!,256,81,214,65806493,Texas,wee_angus,15869,False,4022,human
1240,2014-11-15 16:33:46,True,,1517,33,0,2900631716,unknown,AmackerDanny,2051,False,2103,bot
1241,2008-10-29 18:40:08,False,"Grammy winning, 6x nominated, multi-platinum writer/producer: India Arie, Lauryn Hill, Kid Rock, Alicia Keys, David Guetta, Leona Lewis... BookingNovel@Gmail",8038,36484,1012,17047744,NEW Album out NOW!! Link: ,IamNovel,56532,True,4311,human
1242,2013-04-29 16:43:47,False,"Analyst by profession, adventurer by choice!! Learning to be a contrarian in the herd! Tweets are personal. No endorsements!",6111,184,99,1389895872,India!,contrarian_mind,6172,False,2668,human
1243,2009-07-14 06:58:48,False,,657,15257882,96,56631494,unknown,shahidkapoor,7503,True,4054,human
1244,2012-08-28 20:04:47,False,,151,32,115,787751112,unknown,elenascott4,235,False,2912,human
1245,2012-12-21 23:21:03,False,الحساب الأول في تويتر الذي يقدم لكم المعلومات الغريبة (بالمصادر) - للإعلان واتساب 0548888840,4,1672795,1,1027350758,unknown,EH3H,40432,False,2797,human
1246,2009-03-12 00:48:33,False,"Runner, @Netflix Binge Watcher, Mainliner of Nutella, Beer Lover, Book Nerd and Dog Mama at all other times.",1487,2157,1141,23863527,NYC (born & raised!),KreeBeau,12765,False,4178,human
1247,2009-07-23 16:35:45,False,"Tato Cepeda, Publicista con énfasis En estrategia comercial y medios. Believe it or not, I'm walking on air. 📻",40418,264723,1140,59515114,Bta Colombia.,TatoCepeda,50406,False,4044,human
1248,2014-01-10 16:57:54,True,Occupational Therapist,2764,50,139,2285379818,"Santa Cruz, CA",masri_amanda,3046,False,2412,bot
1249,2009-05-05 21:02:56,False,I sing about stuff I don’t like to talk about and binge watch Friends.,26013,230773,67258,38019317,"Nashville, TN",DerikFein,40954,True,4123,human
1250,2009-07-20 12:58:23,False,All about that underground black gold,3681,289,454,58466556,"Kuala Lumpur City, Kuala Lumpu",BVinolan,3993,False,4047,human
1251,2012-06-01 02:33:05,True,Retired pro wrestler. Retired musician. I am one weird dude.,1094,76,223,596123913,unknown,mrjturkish,1384,False,3001,human
1252,2013-01-07 04:49:58,True,Writer and fan of all things that are cool or that have boobs,5830,327,1691,1067458832,"Florida, USA",BlackthornStem,8979,False,2781,bot
1253,2018-01-04 18:20:11,True,,2238,40,9,948982405838397441,unknown,LupoLupo14,3107,False,957,bot
1254,2011-07-06 12:40:01,False,,764,31,21,330309918,samsun türkiye,sefikavnikilic,1903,False,3331,human
1255,2014-01-25 01:35:38,False,นี่ไม่ใช่คำคม แต่มันเป็นความจริง,1250,2399219,9,2309234977,ติดต่องาน:DM,IMeSayIt,4505,False,2398,bot
1256,2009-03-17 16:57:20,False,"Singer.  Writer.   Business mind.   Apparently, it's possible.",1694,1249,194,24912175,LA/ Brooklyn,StevviAlexander,3277,False,4172,human
1257,2017-10-08 01:23:31,True,,49,3,97,916836419636736000,unknown,Facu_AzZ0,8,False,1046,bot
1258,2017-04-04 07:00:26,True,Making money trading stocks. If you throw something away,15,0,0,849154677061103616,Baltimore,Hs6bOmOtblgp9Dt,117,False,1233,bot
1259,2014-04-09 15:32:01,False,"Fine, I'll do Twitter.",5313,154,116,2435615786,unknown,PostModernTwitr,4854,False,2323,human
1260,2012-12-28 03:41:23,False,Twitter is weird but so am I. Helping brands tell their stories through strategic #publicrelations. #Lambily 🐑 Opinions are my own.,18892,842,600,1041244478,"Café Disco, Dunder Mifflin",theheilstyle,1498,False,2791,human
1261,2015-07-22 19:44:20,True,,354763,970,2702,3287818560,unknown,trillmadeg,220800,False,1854,human
1262,2009-06-03 06:50:36,True,,0,1305,1868,44310851,unknown,Rustemka,5145,False,4095,bot
1263,2013-12-14 23:47:21,False,may la flame live forever,196919,2047,643,2246320453,unknown,lordfIcko,241434,False,2439,human
1264,2017-08-22 11:21:23,True,"In 2018 Alexandra will release her 3rd long awaited studio album and embark on a solo tour. Follow us for all the latest in news, appearances and gigs.",2611,464,566,899954647221317633,"London, England",AlexandraFansWW,553,False,1092,bot
1265,2018-01-28 01:10:38,False,"I don't consider it a genre as much as a level of hell. 
🎵 Built by @jazzs3quence, @binarygary & @allisonplus",4,20,0,957420619494240257,Earth,genrenator,1832,False,934,bot
1266,2013-02-21 12:40:50,False,❤My dear Han Geng❤,1209,33,44,1204560211,unknown,iFanessa,1943,False,2735,bot
1267,2013-01-15 02:25:41,True,"sorta wired, sorta tired • host of SpoonfulofDisney • content creator now i guess • she/her",8629,230,550,1090789722,the turn of the century,ggronk_,30243,False,2773,human
1268,2015-09-25 01:55:39,True,,286,10,64,3676578139,"Lilo-An, Central Visayas",ng1susan,562,False,1790,human
1269,2017-04-05 01:21:15,True,Draw your salary before spending it. Trading stocks day trading.,16,1,0,849431707283533826,Long Beach,o0fXkzyjYpxI1hb,122,False,1232,bot
1270,2016-01-12 23:18:55,True,"I started doing background work 2 summers ago. I’ve been working hard at taking classes, auditioning & filming. Finally starting to make my dreams reality 🎥☺️.",1194,136,467,4788593001,Fort Washington,shortblonde79,394,False,1680,human
1271,2006-10-11 19:51:10,False,"This was fun for a while! Gone from twitter, find me at link in bio. Stay safe. Stay curious. #neurodiversesquad",14107,3123,683,8557,Wonder Valley USA,japhygrant,18376,True,5060,human
1272,2012-11-04 23:46:15,True,billygoat,3031,193,322,926425458,unknown,dakoko25,7656,False,2844,bot
1273,2010-12-21 15:49:56,False,"I hate the Jonas brothers, I hate Miley syrus, I hate Hannah Montana, I hate Justin beiber, I hate Tom Brady... Currently enrolled @ UMES class of 20??",11,21,0,229122421,No where near THE WHITE MAN!,Racist_Randy,159,False,3528,human
1274,2012-09-06 08:34:36,True,Sweet girl. Blogger // Your favorite. Waiting you at https://t.co/9rTF7i8eCW,176,2,0,806363527,unknown,KisNikolett2,25,False,2904,bot
1275,2010-10-25 04:39:25,False,,1345,10,0,207364487,"Carolina del Norte, USA",Naturalistos,2085,False,3586,human
1276,2012-03-13 13:19:51,True,"John Solomon is an award-winning investigative journalist and founder of Just the News. He has worked at AP, WaPo, TWT, and The Hill.",20,711342,361,523248016,unknown,jsolomonReports,5873,False,3080,human
1277,2012-06-11 23:09:17,True,,2189,38,0,605823380,"Ardersier, Scotland",seanallan8781,3109,False,2990,bot
1278,2017-06-25 15:15:01,True,,394,22,67,878994949072502785,unknown,grandmachris7,577,False,1150,bot
1279,2010-12-10 23:06:46,False,Fashion Designer. Follow the brand @marcjacobs,114,1665871,50,225190303,NYC,themarcjacobs,1880,True,3539,human
1280,2010-12-06 21:49:53,False,椎名君！はじまってますよぉ！あ、すみません。本人ではないです。サーフィスのギタリスト永谷喬夫さんのBotです。アブノーマールな発言、名言、迷言を呟きます。オフィシャルではないので信じるも信じないもアナタの自由。 いきなり辞めるのは僕の自由。 フリーダム！！椎名君真似してごめんね☆,14,838,930,223617437,unknown,N_Takao_Bot,167581,False,3543,bot
1281,2007-03-26 22:30:49,False,The #VMAs are LIVE on Aug. 30th at 8p! ✨,20148,15886561,31047,2367911,NYC,MTV,293344,True,4894,bot
1282,2009-07-08 22:54:39,False,Sports Fanatic; Runner🏃🏻;2018 Chicago Marathon Finisher; #TheCoolKids😎;Mind the hockey net #GoalieLife🏒🥅; 13.1x6; 26.2x1; #MambaMentality #316 💙A+M❤️28/7,73881,2367,4999,55058890,NC via NY,RealAndrewMeyer,64742,False,4059,human
1283,2011-08-30 15:15:24,False,E-Concept Developer & Promoter,2308,46,81,364913101,Copenhagen,oddnysunna,3161,False,3276,bot
1284,2011-11-20 20:26:11,True,,778,20,355,417341905,england yorkshire,JEANVINEY,1095,False,3194,bot
1285,2012-04-20 19:51:07,False,Your source for maximizing yield and quality in any garden.,2037,48,0,558899674,"Boulder - Denver - Pueblo, CO",OneLoveBoulder,2791,False,3042,bot
1286,2012-10-30 23:01:50,False,"0/4. 0/5. roses are red, violets are blue, i like one direction more than you",2569,662,1511,915677660,1dwonderful land ,ashtonislife_,7055,False,2849,bot
1287,2010-02-04 00:16:33,False,"Real life Peggy Carter. I only root for two birds, the Os and Eagles. Fly baby fly.",3484,109,583,111157725,"Maryland, USA",kimmiekubs77,5043,False,3849,human
1288,2016-07-02 09:17:42,False,"CEO @spacetechies & @spartanhack_. Expert in #leadership, #innovation 💡and #digitaltransformation💻 by @mit. Lawyer. PhD. #Education #Startups 🚀",13585,39603,29994,749170170413940736,"Madrid, Comunidad de Madrid",aserrano1001,19143,False,1509,bot
1289,2008-08-26 17:16:39,False,"Editor of Better Programming (@BttrProgramming). 

ODF 5 (@beondeck). 

Building some new things. 

Loves a good rhyme.",16507,17405,256,15999465,Baltimore,ZackShapiro,36693,True,4375,human
1290,2010-11-17 00:34:10,False,Family 👪 • Disney® • Astros • Texans • Patriots,30043,369,871,216539627,"Magic Kingdom, Texas",BelleBeast99,8295,False,3563,human
1291,2013-06-26 20:05:59,False,,19172,194,0,1549017577,unknown,Obey_miss_missy,10345,False,2610,bot
1292,2017-04-25 00:42:09,True,BLM @slythrvn. black clover. food wars.,15401,508,84,856669623319756801,she/her. 24. bi,valkyrienoeIIe,66711,False,1212,human
1293,2009-05-24 13:48:12,False,"Cali girl made in Canada ‘93 🍁 snap: KhloeTerae Insta: @Khloe Maxim, Playboy, & Sports Illustrated! 🧩Autism Advocate🦋 #TeamJames",53628,618660,2506,42213904,"Marina del Rey, CA",khloe,42796,True,4104,human
1294,2009-01-23 18:53:52,False,Sunshine State. American. Republican. Southern. Political Consultant. #1: @JohnScottFL. Proverbs 31:25. (RTs ≠ endorsement),8763,3888,2618,19407380,"Jacksonville, FL",pnp07,31594,False,4225,human
1295,2014-11-18 01:03:07,True,Blogger. Beauty. Check this https://t.co/IiygeOiAGt,835,96,0,2882019862,"Lowell, MA",Johnquigley24,260,False,2101,bot
1296,2009-11-03 22:42:07,False,"UFC fighter, livin the dream! hunting, fishing and the outdoors are my passion.Managed by @mmainc
https://t.co/7HQA99xTxF",6,265107,609,87302683,sacramackramento,chadmendes,20684,True,3941,human
1297,2011-02-08 19:51:19,True,,1707,21,54,249307694,unknown,danialjackson,1748,False,3479,bot
1298,2011-05-02 16:01:05,False,Imma hybrid! A Snow Wagon ~ I'm a doodler ~ demi ~ @DarkDragonPath is my love! ~pfp by @FlyqueenArt bg by Liasilverwolf on ig,46320,511,2493,291775035,Maryland,CrystalRyuu,19888,False,3396,human
1299,2010-08-31 19:32:29,False,Twitter Oficial de Lucas Leiva ( atleta de futebol) Instagram: @leivalucas Facebook: Lucas Leiva Official,603,1880104,408,185344587,Itália,LucasLeiva87,6380,True,3640,human
1300,2011-04-29 01:39:13,False,,3522,61,45,289677927,Canada,peterjames08,2997,False,3400,bot
1301,2017-02-15 21:56:59,True,Parker's rule of parlimentary procedure: a moption to adjurn is always in order. Investing trading stocks.,39,17,16,831985684105875456,Buffalo,TJZAosYAQjsi5lr,351,False,1280,bot
1302,2009-08-11 16:30:25,False,"Designer and Stylist    https://t.co/COejj7pv00 
https://t.co/RhTtmIJVet",491,7151,94,64758396,"Los Angeles, CA",Stylebybelen,9239,False,4025,human
1303,2010-08-31 19:32:37,False,Revista de Lifestyle que resalta lo positivo. Todo es posible. Editado por @sores25 press@revistainspiras.com,12275,426854,8430,185344640,"New York, NY",Inspiras_,18714,False,3640,human
1304,2008-09-30 04:41:29,False,Director and Producer • Free Thinker • Prod. Co. Owner • Married to @iMatriarch • Proud Dad      • Cuban American🇺🇸 • Host @GrowUpLive,148268,143229,4671,16523905,Nashville & Los Angeles,robbystarbuck,61657,True,4341,human
1305,2010-05-16 09:45:55,False,"Marketing Director-Pink Dolphin Art is my life.... CREATOR OF CLAYCANDY.. #TEAMKEEPITLIT CO CAPTAIN BIN MAKIN CHAINS SINCE 07 Hayward,CA",150,13207,8415,144450196,"Hayward, CA",Jerm_Jilla,23055,False,3748,human
1306,2011-12-17 17:48:48,False,,127,7,304,439362217,中国,Fulfledged,1091,False,3167,bot
1307,2017-06-18 04:46:30,True,أحلم دائما للافضل ووضع ترللي..أمشي عكس اتجاه الرياح يدزني وادزه،محب متفائل مبتسم مزاجي بقراطيسي!,29,0,0,876300061134782464,unknown,rcaqltuhrywt261,214,False,1158,bot
1308,2012-07-18 00:17:00,False,GO AWAY！ WHO R U？,61,2,50,702030516,unknown,GkLakon,64,False,2954,bot
1309,2009-05-19 17:43:05,True,"Dad, geek, baseball and soccer fan (#Twins, #FCBarcelona)",2145,18,0,41165496,unknown,magnet0r,2993,False,4109,bot
1310,2014-04-06 15:11:26,True,Лайф-коуч и просто хороший человек :-),407,15,0,2430608059,Москва,ElenaChervonova,558,False,2326,bot
1311,2009-05-06 21:32:11,False,Ballroom Dance Champion | So You Think You Can Dance Judge | Choreographer | Queen of Scream | NOH8,4065,111533,10319,38281921,San Diego | Hollywood,HOTtamaleTRAIN,5413,True,4122,human
1312,2016-03-11 01:35:53,True,Live cherish and then giggle.... The exciting human being which is normally smiling and having fun. Adventurer and energetic individual,1234,0,0,708104123237998592,Topeka,alekseyihysem,1235,False,1622,bot
1313,2009-07-07 12:46:57,False,"Senior auto analyst @themotleyfool. Cars, tech, cars and tech. Opinions mine, but they can be yours too. He/him. #EPluribusUnum",55769,5408,1526,54534867,Boston/NYC,john__rosevear,11722,True,4060,human
1314,2015-10-30 11:44:34,True,Just aisyah letting her feelings out without anyone knowing,288,0,0,4068221660,unknown,feelingsoutz,769,False,1754,human
1315,2010-03-05 11:25:25,False,I AM IS SEONG JUN KIM,7,17,0,120070884,KOREA OF SEOUL,KIM1220SENGJUN,164,False,3819,human
1316,2012-10-22 15:44:17,False,Actor & Producer,663,1517202,46,897852133,unknown,NivinOfficial,1584,True,2857,human
1317,2015-03-14 19:42:01,False,Daily automated summaries of C-SPAN videos by @sam_lavigne,13,824,1,3091735275,c-span,CSPANFive,6525,False,1984,bot
1318,2010-04-11 15:45:39,False,you only know what I allow you to know. carry on.,32158,1095,1661,131867389,somewhere getting chopped ,twerkjadatwerk,42757,False,3782,human
1319,2009-04-28 00:27:51,True,,1375,4,0,35922689,atl ga,BloodMoney23,2007,False,4131,bot
1320,2012-09-03 22:59:39,True,is in deep concentration,2562,36,34,801383178,The muthafuckin spot,The_Homie_Jared,2905,False,2906,bot
1321,2010-04-14 14:26:45,False,SixTONES 松村北斗 ジェシ,135,23,38,132915985,CHN,haeyuan,209,False,3779,bot
1322,2011-02-01 18:14:16,False,,1863,7,0,245900053,unknown,His_Addiction94,2526,False,3486,bot
1323,2012-09-12 15:03:21,True,,52029,510,539,819733272,"New York, NY",IamSandra409,21526,False,2897,human
1324,2009-03-08 18:57:40,True,Do you like it gently? Come in! 💚💚💚 https://t.co/fFjCLS1VHG,326,12,0,23339809,unknown,dukeyc,62,False,4181,bot
1325,2010-04-26 15:25:00,False,Eastern University '20//Jeremiah 29:11//,5253,210,919,137372452,"Pennsylvania, USA",lmk7796,11849,False,3767,human
1326,2010-05-23 04:10:53,False,visual / movement / sound / fashion / design,58202,767,747,147071780,LV,axgqz,23002,False,3741,human
1327,2009-04-02 11:32:19,False,An all around strange hobbit.,230,47,420,28320551, Oklahoma,Irichan,4347,False,4156,human
1328,2011-01-23 16:16:31,False,,2120,7,0,241967919,unknown,meljstevens,2990,False,3495,bot
1329,2009-01-05 02:56:50,False,#ArtDirection #Makeup #Hair #WardrobeStyling #Influencer #Contributor - Founder @KsStylingTeam - #LeadHairStylist @DearWhitePeople movie.,7065,3017,823,18621244,Minneapolis - NYC - Chicago,KimberlySteward,10729,False,4244,human
1330,2012-04-13 02:13:35,True,AssHole By Nature,28,69,0,552346427,unknown,Yankees_2020,797,False,3050,human
1331,2009-04-29 19:12:42,True,,704,5,103,36447047,"Miami Beach, FL",ELyons72,903,False,4129,bot
1332,2013-01-07 02:02:20,True,"Hi Yeom! B2ST's Gikwang. PelvicBoneKwang. American Dance anyone? ㅋㅋㅋ
I'm the guy your mom warned you about, but the same guy she wants you to marry. Mhm.",2232,74,0,1067197260,In Your Room.,whoreleekikwang,3269,False,2781,bot
1333,2013-03-05 21:49:00,True,Sono tutti keynesiani con i soldi degli altri. (cit.),47575,525,1659,1244668758,unknown,CAusoni,6262,False,2723,human
1334,2010-02-23 06:30:40,False,Retired accountant|arsenal|logistics|Your car hire plug,114,371,199,116663132,"Nairobi,Kenya",AntonnioM_,77877,False,3830,human
1335,2011-01-25 14:33:13,True,You love it harshly? Come in! 💛💛💛 https://t.co/lCbdtCoZtQ,277,23,0,242754403,unknown,ddaquanesed9,63,False,3493,bot
1336,2008-12-24 15:35:34,True,,769,5,57,18359142,Beaumont texas,rob808_2002,1225,False,4255,bot
1337,2011-10-06 18:58:38,True,水瓶女。,1418,26,0,386147179,unknown,Lily_Ju0122,2157,False,3239,bot
1338,2011-07-01 03:09:39,True,writer • host/producer of @MCUniversityPod & @StrictlyMonkin et al. • human Rolodex,190316,909,215,327164781,Jersey City via Punta Gorda FL,TheJakeChristie,39090,False,3337,human
1339,2008-08-05 15:57:57,False,DJ Productor (Music On - De Konstrukt - Oxytech - Nube - OhDynamics - Louv)- Conductor @mcontados_ lun/vie d 14/16 @somosradioam530 La música nos unirá,29004,312938,5982,15737712,unknown,camilogarcia,39789,True,4396,human
1340,2017-04-02 15:59:54,True,,1419,1,0,848565665283919872,unknown,nikuteArTeVs4p0,1420,False,1234,bot
1341,2008-07-17 23:28:40,False,"Acquisitions Editor, Author, Communications Expert, Information Marketer. I love to help writers. Let me know how I can help YOU! terry@terrywhalin.com",2130,200894,198748,15475578,"Highlands Ranch, Colorado",terrywhalin,55110,False,4415,human
1342,2015-08-19 07:35:01,True,,1672,8,8,3319800715,unknown,adriennemeraki,915,False,1827,human
1343,2012-05-01 20:34:59,True,,1736,19,27,568599438,unknown,lynnvandeweyer,2363,False,3031,bot
1344,2010-03-28 06:27:03,False,IG: misskcc Published model/6x Covergirl: 6'1 former athlete ...,783,43439,997,127148945,"Los Angeles, CA",keani_cochelle,17144,False,3797,human
1345,2009-08-04 00:03:56,True,,2099,22,43,62661530,unknown,candymanat,2868,False,4033,bot
1346,2010-09-19 03:02:54,False,BLM • JUSTICE FOR #ElijahMcClain ❤️,5697,531,340,192422813,unknown,LinaMurrey12,10200,False,3622,human
1347,2009-02-09 18:53:12,False,"We are the leading trade association for America’s ethanol industry, working to drive expanded global demand for American-made renewable fuels and bio-products.",1448,12841,893,20456357,unknown,EthanolRFA,16260,True,4208,human
1348,2009-05-11 20:15:14,False,,66514,193258,1318,39330733,L.A. CA,DevonESawa,72118,True,4117,human
1349,2015-08-24 02:54:26,True,,184,35,402,3327665070,unknown,sashafoxx,120,False,1822,human
1350,2009-09-07 19:29:46,True,"Teacher, writer, reader, gamer, pet lover, wife.",7990,105,398,72360880,"Philadelphia, PA",KelsReyes,2278,False,3998,human
1351,2008-11-11 14:35:20,False,Senior writer @FortuneMagazine / Frontman @TheBoardIsABand / @connectedrights guy / Control Shift author https://t.co/GelmSXPiWP / Signal +491775579105,15836,11070,4893,17310646,Berlin,superglaze,13677,True,4298,human
1352,2010-06-01 01:37:20,True,Si DIOS conmigo QUIEN contra mi? de pie ante el mundo de rodillas ante DIOS,1869,998539,466,150479805,"Kansas, USA",alanpulido,3473,True,3732,human
1353,2011-09-14 20:14:50,False,Nonpartisan fact-checks + “frustratingly accurate” analysis of news (+🐶 pics). *Turn notifications on* Stuff @Google @Twitter @Facebook @Tesla @Audi,885123,143511,9797,373564351,United States,Khanoisseur,60165,False,3261,human
1354,2012-01-09 06:11:24,False,"Artist, writer, bibliophile, MA in psych, thrill seeker, motorcycle rider, and most often, a beautifully tragic hopeless romantic.",717,65,129,459023288,Chicago,NiNiDiane,1725,False,3145,human
1355,2011-06-28 03:36:42,True,,2,0,0,325329890,unknown,EaganBuckminste,101,False,3340,human
1356,2010-09-04 01:23:19,False,"Immigrant • AZ State Representative (LD29) • Vice President for Membership, @NHCSL • Commerce, Ranking Member and Land & Ag Committees• Co-Chair @AZLatinoLC",9379,3394,3057,186655721,"Phoenix, Arizona",CesarChavezAZ,2290,True,3637,human
