,default_profile,description,favourites_count,followers_count,friends_count,id,location,screen_name,statuses_count,verified,account_age_days,account_type,ratio_statuses_count_per_age,ratio_favorites_per_age,ratio_friends_per_followers,word_count,char_count,reputation,contains_bot_name,description_word_count,description_character_count,avg_word
948,False,"Actor, Producer, Writer, Entrepreneur , Human Being and Cricket fan!",2886,5064261,107,86254626,True,realpreityzinta,20137,True,3946,human,5.103142422706538,0.7313735428281805,2.1128452897668585e-05,10,68,0.9999788719935044,,10,59,5.9
949,True,Blogger // MARVEL fan. Waiting you at https://t.co/77Zau76FBz,49,1,0,485234907,True,anelio12,9,False,3116,bot,0.002888318356867779,0.015725288831835688,0.0,8,61,1.0,,8,54,6.75
950,False,Grime Mc,577,963762,0,14689295,True,JmeBBK,169654,True,4486,human,37.818546589389214,0.12862238074008026,0.0,2,8,1.0,,2,7,3.5
951,False,x,1950,48,126,342099030,True,ersinnasuhikaya,2937,False,3312,bot,0.8867753623188406,0.5887681159420289,2.625,1,1,0.27586206896551724,,1,1,1.0
952,True,"I am interested in science, music, art, and i am slightly insane",2359,23,69,120587348,True,colinz226,3663,False,3818,bot,0.9594028287061289,0.6178627553693034,3.0,12,64,0.25,,12,53,4.416666666666667
953,False,"Akıncı Ruhu ile Birlik İçinde, Kardeşçe, Geçmiş Medeniyetimizin üzerine Geleceğimizi inşa ederek yürüyen dostların Asgari Buluşma Platformu. #Akıncılar",854,84841,68464,513112719,True,Ak_Hareket,96836,False,3090,bot,31.338511326860843,0.27637540453074433,0.806968328991879,18,151,0.5534131306871922,,18,134,7.444444444444445
954,True,Jane Standford,1250,25,0,202900592,True,2PMule_4,1951,False,3596,bot,0.5425472747497219,0.3476084538375973,0.0,2,14,1.0,,2,13,6.5
955,False,#NY21 U.S. Congresswoman. New ideas💡New Generation of Leadership 💫 Real Results🔨Youngest GOP woman ever elected to Congress!🙋🏻🇺🇸 Insta 📸@EliseStefanik,3032,358972,2061,109579534,True,EliseStefanik,9993,True,3854,human,2.592890503373119,0.7867151011935651,0.005741394872023445,19,150,0.9942913805663194,,19,132,6.947368421052632
956,False,Animal lover • Football fan • Arsenal • Adrenaline Junkie • Travel Addict • #BlackLivesMatter,98833,330,3368,159915997,True,ChrstnMntlv0,19369,False,3706,human,5.226389638424177,26.668375607123583,10.206060606060607,15,93,0.08923742563547864,,15,79,5.266666666666667
957,False,Never look for the past.. Just keep moving on.. Live with a smile..,1575,32,163,304358738,True,LoneRune,2409,False,3374,bot,0.7139893301719028,0.46680497925311204,5.09375,13,67,0.1641025641025641,,13,55,4.230769230769231
958,False,Bro Science: 50% Fact 50% Magic 100% Results BABY GROWDA SHIRTS: https://t.co/1OF036vqXM,293,104827,5,1002706964,True,BroScienceLife,1601,True,2808,human,0.5701566951566952,0.10434472934472934,4.76976351512492e-05,12,88,0.9999523046398047,,12,77,6.416666666666667
959,True,Professional homo. I hate coconut.  #BlackLivesMatter,27962,859,882,2573208707,True,BillzIsMyName,27250,False,2272,human,11.993838028169014,12.307218309859154,1.0267753201396974,7,53,0.49339460080413555,,6,47,7.833333333333333
960,False,"14. Senior High School-ers. Never cared for fashion much. Not perfect, crazy, weird, but I like myself. 13 November's the day when i could take my first breathe",2335,33,0,343939339,True,iJovita,9079,False,3310,bot,2.7429003021148035,0.7054380664652568,0.0,28,160,1.0,,28,133,4.75
961,False,"I like to build things (@Foursquare📱, @StockadeFC ⚽️ @StreetFC, Dodgeball 📟) Husband to @Chelsa, dad to 👧🏼❄️ & 👶🏼🚀. I enjoy snowboards, soccer & hot dogs",16665,84574,2843,418,True,dens,73412,True,5158,human,14.232648313299729,3.2309034509499805,0.033615531960176886,26,153,0.9674777217246073,,26,128,4.923076923076923
962,True,Writer and fan of all things that are cool or that have boobs,5830,327,1691,1067458832,True,BlackthornStem,8979,False,2781,bot,3.228694714131607,2.096368212873067,5.17125382262997,13,61,0.1620416253716551,,13,49,3.769230769230769
963,False,⏦ 𓆙ᝐ ⌹⍜⌒,854,240,197,44306137,True,featherfever,4518,False,4095,human,1.1032967032967034,0.20854700854700856,0.8208333333333333,3,8,0.5491990846681922,,3,6,2.0
964,False,#BLACKLIVESMATTER,4279,18318,15247,27530219,True,JBinAV,2769,False,4160,human,0.665625,1.0286057692307693,0.8323506933071296,1,17,0.5457470579472665,,1,17,17.0
965,False,"PGA Tour Player, UF Grad, Boston Sports Fan Father to Skylar Lillian, Colbie Rae & Axel Brooks! Travel the world/play golf. Wouldn't change a thing! #lovemylife",10632,173152,271,46318078,True,BillyHo_Golf,19241,True,4087,human,4.70785417176413,2.6014191338390016,0.00156509887266679,26,160,0.9984373468340416,,26,135,5.1923076923076925
966,False,"Emmy Winning #Actor - LA - Cobblestone Corridor @pbs / Influence @betplus / Double Belgian @itunes | Speaks Russian, plays Futbol - Insta @ NikolayMoss",6154,508,439,2683835948,True,NikolayMoss,2078,False,2215,human,0.9381489841986456,2.7783295711060947,0.8641732283464567,25,151,0.5364308342133052,,25,127,5.08
967,False,Former U.S. Senator Al Franken of Minnesota.,221,449106,1111,171968009,True,SenFranken,3991,True,3674,human,1.0862819814915623,0.06015242242787153,0.0024738035118657955,7,44,0.9975323010903631,,7,38,5.428571428571429
968,False,"Welcome to the official Twitter account for three-time #NASCAR Cup Series champion, Tony Stewart.",405,721656,330,31462230,True,TonyStewart,1138,True,4143,human,0.2746801834419503,0.09775524981897175,0.00045728158568625495,14,97,0.9995429274251856,,14,84,6.0
969,True,"Not all bloated, orange, tiny handed predators are bad. I saw one mass extinction occur, and I am trying to prevent another.",367,336,127,982628478284595200,True,PhillyTRex,1241,False,864,human,1.4363425925925926,0.42476851851851855,0.37797619047619047,22,124,0.7257019438444925,,22,103,4.681818181818182
970,False,tl;dr,112640,3652,1131,18351153,True,LadyKateBond,33270,True,4256,human,7.817199248120301,26.466165413533833,0.3096933187294633,1,5,0.7635375287476479,,1,5,5.0
971,False,We share News with Views,1105,57038,613,2581857086,True,NewsroomPostCom,167326,True,2250,human,74.36711111111111,0.4911111111111111,0.01074722115081174,5,24,0.9893670534769562,,5,20,4.0
972,False,Ballroom Dance Champion | So You Think You Can Dance Judge | Choreographer | Queen of Scream | NOH8,4065,111533,10319,38281921,True,HOTtamaleTRAIN,5413,True,4122,human,1.3131974769529355,0.9861717612809315,0.09251970268889029,19,99,0.91531530052851,,19,81,4.2631578947368425
973,False,Preorder my new book: #PROFESSIONALTROUBLEMAKER: The Fear-Fighter Manual! NYTimes best-selling author of I'M JUDGING YOU. Podcast: @RantsRandomness.,9620,226230,1500,16254381,True,Luvvie,27336,True,4359,human,6.27116311080523,2.206928194540032,0.006630420368651372,17,148,0.9934132525358977,,17,132,7.764705882352941
974,True,Bitcoin enthusiast,1234,7,0,765660812438605824,True,davydovalvin1,1235,False,1463,bot,0.8441558441558441,0.8434723171565277,0.0,2,18,1.0,,2,17,8.5
975,True,living life and tweeting stuff #resist #bluewave 🌊🌊🌊#notmypresident DM=Block 🚫,35293,1254,2139,2518685834,True,FeeleyMeghan,9371,False,2279,human,4.111891180342256,15.486178148310662,1.7057416267942584,10,78,0.3695844385499558,,10,69,6.9
976,True,x,845,18,27,29885619,True,hansome457,1402,False,4150,human,0.3378313253012048,0.2036144578313253,1.5,1,1,0.4,,1,1,1.0
977,False,"Howdy, I'm Jakob and I enjoy music, manga, anime, and video games. 🔞 banner by @cosmicirys",109753,184,436,1191444692,True,TheJakobmurphy,3569,False,2739,human,1.303030303030303,40.07046367287331,2.369565217391304,16,90,0.2967741935483871,,16,75,4.6875
978,False,"Lets turn Purdue Pink with Victorias Secret.
Boiler babe.",9,4,0,807670261,True,PURDUE_PINK,291,False,2903,bot,0.10024112986565621,0.003100241129865656,0.0,8,58,1.0,,9,49,5.444444444444445
979,False,"Less than somebody, more than nobody.",2526,7,330,133694084,True,dodoroirene,3160,False,3777,bot,0.8366428382314006,0.6687847498014297,47.142857142857146,6,37,0.020771513353115726,,6,32,5.333333333333333
980,True,"Streamer and gamer, writer, blogger, cryptocurrency nut/trader, advocate for the decentralization of the internet.",1332,12,11,765944091385421824,True,nikonovasvyato1,1332,False,1462,bot,0.9110807113543091,0.9110807113543091,0.9166666666666666,14,114,0.5217391304347826,,14,101,7.214285714285714
981,False,"Future Pipeline Welder, NOTHING Else Matters Right Now #Scorpio #🇸🇻

$JayAreCashOnly",6609,167,384,266866249,True,KillinEmSlowlyJ,17134,False,3444,human,4.975029036004646,1.9189895470383276,2.2994011976047903,10,84,0.3030852994555354,,11,73,6.636363636363637
982,False,x,8040,795,761,351017477,True,CamiEsteevez,9417,False,3298,human,2.8553668890236508,2.4378411158277746,0.9572327044025157,1,1,0.5109254498714653,,1,1,1.0
983,True,x,1672,8,8,3319800715,True,adriennemeraki,915,False,1827,human,0.5008210180623974,0.9151614668856048,1.0,1,1,0.5,,1,1,1.0
984,False,"Christian, Husband, Surfer, & Financial Advisor @ EPG. All trades are my own opinion not advice. follow my pups on instagram @mollyandmick",4740,496,362,1068770988,True,JLoesser,16137,False,2780,human,5.804676258992806,1.7050359712230216,0.7298387096774194,22,138,0.578088578088578,,22,117,5.318181818181818
985,False,in memory of #CHOERRY ...she isnt dead i just love remembering her,46259,1535,239,2794720358,True,sateIilte,15014,False,2173,human,6.909341923607915,21.288080994017488,0.15570032573289902,12,66,0.8652762119503946,,12,55,4.583333333333333
986,True,x,2202,37,0,379325443,True,jstoltz92,3127,False,3251,bot,0.961857889880037,0.6773300522916026,0.0,1,1,1.0,,1,1,1.0
987,True,Self improvement is the most valuable investment you can make. Instagram & Snapchat @tre_cub,1237,32,212,4228388660,True,tre_cub,343,False,1740,human,0.19712643678160918,0.710919540229885,6.625,14,92,0.13114754098360656,,14,79,5.642857142857143
988,False,"Artist, Poet, Owner of Bezmelnitsin's Gallery @BezmGallery , Anubis Promo @AnubisPromo Contact: denis@bezmelnitsingallery.com https://t.co/hQ5ZZ25vdA",1000,403554,402244,159389938,True,Bezmelnitsin,3909,False,3708,human,1.0542071197411003,0.2696871628910464,0.9967538421128276,14,149,0.500812858805805,,14,136,9.714285714285714
989,False,"Democratic Action Party, for the people tanpa mengira kaum dan agama.",588,163616,115,14418045,True,dapmalaysia,77975,True,4507,human,17.30086532061238,0.13046372309740403,0.0007028652454527675,11,69,0.9992976284271152,,11,59,5.363636363636363
990,False,ʜᴏɴᴇsᴛɪᴅᴀᴅ ᴇs ʙᴇʟʟᴇᴢᴀ. sᴇɴsɪʙɪʟɪᴅᴀᴅ ᴇs ᴘᴏᴅᴇʀ. I’m from the illumination nation,5759,1363786,725,56892019,True,dignityrivero,20811,False,4053,human,5.134715025906735,1.4209227732543794,0.000531608331512422,11,78,0.999468674125749,,11,68,6.181818181818182
991,False,"Serving, protecting and working with our community in a professional manner to prevent, reduce and solve crime. Non Emergency number: 913-782-0720",2928,19408,523,886841173,True,OlathePolice,4641,True,2862,human,1.621593291404612,1.0230607966457024,0.02694765045342127,21,146,0.9737594701720937,,21,126,6.0
992,False,x,2152,7,27,711721350,True,SkylerJeffery,3072,False,2949,bot,1.0417090539165819,0.7297388945405222,3.857142857142857,1,1,0.20588235294117646,,1,1,1.0
993,True,24 🌟 Black 🌟 She/Her 🌟 Bookworm 🌟 Nerd extraordinare 🌟 ok writer 🌟Tired college student 🌟 Ben Solo deserves better 🌟,57769,38,219,786029080504332288,True,MercuryRising73,65038,False,1407,human,46.22459132906894,41.05828002842928,5.7631578947368425,22,116,0.14785992217898833,,22,95,4.318181818181818
994,False,"Artist, writer, bibliophile, MA in psych, thrill seeker, motorcycle rider, and most often, a beautifully tragic hopeless romantic.",717,65,129,459023288,True,NiNiDiane,1725,False,3145,human,0.548489666136725,0.22798092209856916,1.9846153846153847,18,130,0.33505154639175255,,18,113,6.277777777777778
995,False,"Senadora de la República. 🇲🇽 
Presidenta de la Comisión de Derechos de la Niñez y de la Adolescencia",5098,1096856,1536,41421105,True,JosefinaVM,10295,True,4108,human,2.5060856864654335,1.2409931840311588,0.00140036613739634,18,100,0.9986015921456092,,18,82,4.555555555555555
996,False,"At Greenway Pest Services, we have over 30 years of experience in removal of Bugs, Bed Bugs, Scorpions, Bees, Rodents, and Pigeons in Las Vegas.",1166,31,68,299371708,True,davennv,2487,False,3383,human,0.7351463198344664,0.3446644989654153,2.193548387096774,25,144,0.31313131313131315,,25,120,4.8
997,True,Do you like it gently? Come in! 💚💚💚 https://t.co/bPoA31y4ts,277,18,236,950406353973071873,True,korxsy,44,False,953,bot,0.046169989506820566,0.2906610703043022,13.11111111111111,9,59,0.07086614173228346,,9,51,5.666666666666667
998,False,I AM IS SEONG JUN KIM,7,17,0,120070884,True,KIM1220SENGJUN,164,False,3819,human,0.04294317884262896,0.001832940560356114,0.0,6,21,1.0,,6,16,2.6666666666666665
999,True,"‏‏‏زارع اشربف كاتب و مؤلف
 من كتاباتي عن التاريخ( كتاب لمحات من تاريخ الحوراء,وحش الحوراء,و قصة مالك ولبنى والبركان )
تغريدتي هي من قلمي احر ورأيي الشخصي.",22,1,0,877326428399779840,True,tcbbjlwkxfw20,224,False,1155,bot,0.19393939393939394,0.01904761904761905,0.0,26,156,1.0,,27,127,4.703703703703703
1000,False,"The Official Twitter Account of CHINEDU IKEDIEZE, MFR. Actor • Comedian • Entrepreneur • IG:@ChineduIkedieze• https://t.co/TxsSvhVAlu",2593,74302,1493,141300574,True,ChineduIkedieze,8789,True,3756,human,2.339989350372737,0.6903620873269436,0.020093671771957686,16,133,0.9803021307474108,,16,118,7.375
1001,True,"Haksızlık karşısında susan, dilsiz şeytandır...",144,806543,4,137630414,True,nihadagenc,13602,False,3767,human,3.610830899920361,0.038226705601274225,4.959437996486238e-06,5,47,0.9999950405865994,,5,43,8.6
1002,True,You love it harshly? Come in! 💛💛💛 https://t.co/lCbdtCoZtQ,277,23,0,242754403,True,ddaquanesed9,63,False,3493,bot,0.018036072144288578,0.07930146006298311,0.0,8,57,1.0,,8,50,6.25
1003,True,x,997,10,88,310643621,True,tburrus1932,1447,False,3364,bot,0.43014268727705113,0.2963733650416171,8.8,1,1,0.10204081632653061,,1,1,1.0
1004,False,"Keegan | UConn | Norwalk, CT       NYG/NYY/NYK/NYR",55411,349,350,349177562,True,K_Mittens,10001,False,3301,human,3.0296879733414115,16.786125416540443,1.002865329512894,13,50,0.49928469241773965,,7,38,5.428571428571429
1005,True,استودعتكمالل .,87,1,0,875782003244892160,True,poygxvwsrtvrp21,413,False,1159,bot,0.35634167385677307,0.07506471095772217,0.0,2,14,1.0,,2,13,6.5
1006,True,Come to me 💝💝💝 https://t.co/eLCq5AYUy0,347,14,0,51386401,True,caribbeanss,69,False,4071,bot,0.01694915254237288,0.0852370424957013,0.0,5,38,1.0,,5,34,6.8
1007,True,You can find me at http://t.co/oVDli0UK1W,1,171,270,3077047801,True,USTAYNHEALTHY,2098,False,1985,bot,1.056926952141058,0.0005037783375314861,1.5789473684210527,6,41,0.3877551020408163,,6,36,6.0
1008,True,x,712,11,0,436996936,True,pugh_j,1022,False,3170,bot,0.322397476340694,0.2246056782334385,0.0,1,1,1.0,,1,1,1.0
1009,True,"I am passionate about sports and extreme weather, and most of my tweets will relate to those, just a heads up",112819,593,941,177474041,True,ntoutland,19635,False,3660,human,5.364754098360656,30.82486338797814,1.5868465430016863,21,109,0.38657105606258146,,21,89,4.238095238095238
1010,False,University of Alabama Alum,1661,461,293,324538274,True,annamorgan_duke,3184,False,3341,human,0.9530080814127506,0.4971565399580964,0.6355748373101953,4,26,0.6114058355437666,,4,23,5.75
1011,False,What do you get when you add a middle-school dropout with an attorney? The Black Law and Legal Lies weekly podcast! Hosted by @iAmDanOnDrugs & @iTellLegalLies.,1813,720,435,897589708162830337,True,blacklawpodcast,2373,False,1099,human,2.159235668789809,1.6496815286624205,0.6041666666666666,26,159,0.6233766233766234,,26,134,5.153846153846154
1012,False,A/V tech and director. Former self proclaimed greatest speedrunner of all time,12686,2365,296,476691783,True,CavemanDCJ,18309,False,3125,human,5.85888,4.05952,0.12515856236786468,12,78,0.8887636226982337,,12,67,5.583333333333333
1013,True,Лайф-коуч и просто хороший человек :-),407,15,0,2430608059,True,ElenaChervonova,558,False,2326,bot,0.23989681857265693,0.17497850386930353,0.0,6,38,1.0,,6,33,5.5
1014,True,Come to my site 🧡🧡🧡 https://t.co/UlLXC9pHh6,6,0,50,881146017982193664,True,shine527922447,0,False,1144,bot,0.0,0.005244755244755245,inf,6,43,0.0,,6,38,6.333333333333333
1015,True,da da da,782,72,314,784471315898109953,True,ThrustfulMite,186,False,1411,bot,0.13182140326009922,0.5542168674698795,4.361111111111111,3,8,0.18652849740932642,,3,6,2.0
1016,False,"We are the leading trade association for America’s ethanol industry, working to drive expanded global demand for American-made renewable fuels and bio-products.",1448,12841,893,20456357,True,EthanolRFA,16260,True,4208,human,3.8640684410646386,0.344106463878327,0.06954287049295227,22,160,0.934978884520169,,22,139,6.318181818181818
1017,False,x,2685,167,108,33036023,True,gusmills,3541,False,4140,bot,0.8553140096618358,0.6485507246376812,0.6467065868263473,1,1,0.6072727272727273,,1,1,1.0
1018,False,El Caballero del Vallenato. Artista Colombiano. Doble ganador del Grammy Latino 2008 y 2009. Contrataciones Manager Juank Vega: 3187428660,8596,1432452,1031,50859813,True,PeterManjarres,39429,True,4072,human,9.68295677799607,2.111001964636542,0.0007197448849944012,19,138,0.9992807727751218,,19,120,6.315789473684211
1019,False,Manager and Senior Trader at Skylands Capital. Views are my own and are not investment advice. 8 billion shares traded.,42296,7235,3115,202375506,True,followtheh,61631,False,3597,human,17.134000556018904,11.758687795385043,0.4305459571527298,20,119,0.6990338164251207,,20,100,5.0
1020,False,Twitter is weird but so am I. Helping brands tell their stories through strategic #publicrelations. #Lambily 🐑 Opinions are my own.,18892,842,600,1041244478,True,theheilstyle,1498,False,2791,human,0.536725188104622,6.768900035829452,0.7125890736342043,21,131,0.5839112343966713,,21,111,5.285714285714286
1021,True,The original country lyric page! Revolutionizing the way lyrics are viewed in country music... CountryWords@yahoo.com,1110,888158,729,453510918,True,Country_Words,64042,False,3151,bot,20.32434147889559,0.35226912091399554,0.0008207999027200116,15,117,0.9991798732572307,,15,103,6.866666666666666
1022,True,x,12611,1192,894,747489864078090240,True,dlaflamee,7280,False,1513,human,4.811632518175809,8.335095836087245,0.75,1,1,0.5714285714285714,,1,1,1.0
1023,True,PSV Eindhoven U19 Head Coach,243,1561117,333,279189207,True,RvN1776,1204,True,3420,human,0.352046783625731,0.07105263157894737,0.00021330880388849779,5,28,0.9997867366870536,,5,24,4.8
1024,True,22 yrs old,55,32,876,807411049,True,sexii_Fitness,59,False,2903,bot,0.020323802962452637,0.018945918015845678,27.375,3,10,0.03524229074889868,,3,8,2.6666666666666665
1025,True,celebrity and fashion photographer mentor for ANTM cycle 21 & 22 and Asia's next top model judge and mentor season 4 & 5,5466,38962,827,21767545,True,yutsai,8001,True,4193,human,1.9081803005008346,1.303601240162175,0.02122580976335917,23,120,0.9792153610294303,,23,98,4.260869565217392
1026,True,x,3,6,4,452462357,True,krlik_ildik,2847,False,3152,bot,0.9032360406091371,0.0009517766497461929,0.6666666666666666,1,1,0.6,,1,1,1.0
1027,True,Non è bello ciò che bello ma è bello ciò che piace !,50242,276,509,239861947,True,Halena85,30093,False,3500,human,8.598,14.354857142857142,1.8442028985507246,13,52,0.35159235668789807,,13,40,3.076923076923077
1028,True,2chなどのコピペをサスサク風に改変した非公式botです。キャラ崩壊、下ネタなどを含みますので苦手な方はご注意ください。１時間に一回呟きます。何かご意見ご要望などありましたらDMにてお願いします。返信機能はございません。,0,1415,2019,2295337212,True,sasusaku_copy,55409,False,2406,bot,23.029509559434747,0.0,1.4268551236749116,1,110,0.4120559114735003,,1,110,110.0
1029,False,Senior writer @FortuneMagazine / Frontman @TheBoardIsABand / @connectedrights guy / Control Shift author https://t.co/GelmSXPiWP / Signal +491775579105,15836,11070,4893,17310646,True,superglaze,13677,True,4298,human,3.1821777570963237,3.6845044206607724,0.4420054200542005,17,151,0.6934786694230408,,17,135,7.9411764705882355
1030,False,Poet. Spoken Word artist. Hip Hop lover. playshis@gmail.com | Instagram: playshis | YouTube: PlayshisVideo |,2665,4821,422,82058420,True,Playshis,86329,False,3963,human,21.783749684582386,0.6724703507443855,0.0875337066998548,15,108,0.9195117299256151,,15,94,6.266666666666667
1031,True,🥞 🥞 🥞,27478,83,113,331094411,True,MaryRissen,18202,False,3330,human,5.466066066066066,8.251651651651652,1.3614457831325302,3,5,0.42346938775510207,,3,3,1.0
1032,False,"developer, content writer",1631,132,0,762698866407858176,True,dhanush_ramuk,4704,False,1471,human,3.1978246091094493,1.1087695445275323,0.0,3,25,1.0,,3,23,7.666666666666667
1033,False,Life’s too good to be pessimistic.,22,205,516,85722328,True,EthanJestal,4916,False,3948,human,1.2451874366767983,0.005572441742654508,2.5170731707317073,6,34,0.2843273231622746,,6,29,4.833333333333333
1034,True,"Productive, straight edge, poitive.  X",69,0,0,772701126043074560,True,Puppy_Ray,120,False,1444,human,0.08310249307479224,0.04778393351800554,,6,38,,,5,33,6.6
1035,False,tooth and nail,358,2474426,206,265554862,True,JosephMorgan,4321,True,3446,human,1.2539175856065004,0.10388856645385955,8.325163088328364e-05,3,14,0.9999167552993738,,3,12,4.0
1036,False,Java Software Engineer,704,17,166,423104853,True,guozi_1989,700,False,3187,bot,0.21964229683087544,0.220897395669909,9.764705882352942,3,22,0.09289617486338798,,3,20,6.666666666666667
1037,True,Nurse. Political Junky. Sports fan. Views are mine alone.,40,20,542,824737191393779712,True,RuNurse25,359,False,1300,human,0.27615384615384614,0.03076923076923077,27.1,9,57,0.03558718861209965,,9,49,5.444444444444445
1038,True,Si DIOS conmigo QUIEN contra mi? de pie ante el mundo de rodillas ante DIOS,1869,998539,466,150479805,True,alanpulido,3473,True,3732,human,0.9306002143622722,0.5008038585209004,0.0004666818221421497,15,75,0.9995335358681888,,15,61,4.066666666666666
1039,True,I am a dynamic figure.                                    🔥🔥🏋🏻🍦🥞🏋🏻🍕🥓🏋🏻🌮🍔🏋🏻🎂🍫🏋🏻🍪🍩🏋🏻🔥🔥,800,28,614,718050444191404032,True,Lazy__G__,326,False,1594,human,0.20451693851944794,0.5018820577164367,21.928571428571427,41,84,0.04361370716510903,,6,44,7.333333333333333
1040,False,Cairokee Band Lead Singer and Song Writer. مغني و مؤلف اغاني فرقه كايروكي. https://t.co/zQJyOrhoEb,1350,2612269,0,42207855,True,AmirEid,455,True,4104,human,0.11086744639376218,0.32894736842105265,0.0,14,98,1.0,,14,85,6.071428571428571
1041,True,x,1396,10,0,2267026862,True,RWHomebuyers,2050,False,2425,bot,0.845360824742268,0.5756701030927835,0.0,1,1,1.0,,1,1,1.0
1042,True,Check out Paper angels on Line WEBTOON,62,49,306,966837667282513925,True,paper_angels,105,False,908,bot,0.11563876651982379,0.06828193832599119,6.244897959183674,7,38,0.13802816901408452,,7,32,4.571428571428571
1043,True,x,666,28,40,632029895,True,karengant1,910,False,2961,bot,0.3073286052009456,0.22492401215805471,1.4285714285714286,1,1,0.4117647058823529,,1,1,1.0
1044,True,x,1425,18,0,3299871373,True,gtb1993,2212,False,1848,bot,1.196969696969697,0.7711038961038961,0.0,1,1,1.0,,1,1,1.0
1045,True,x,8747,212,82,2318935633,True,caguilar602,5710,False,2392,human,2.387123745819398,3.656772575250836,0.3867924528301887,1,1,0.7210884353741497,,1,1,1.0
1046,True,Whatever I touch turns to gold. I also make money with whatever I lay my hands on.I'm a survivor...,3,37,0,252713307,True,27729404008,1526,False,3472,human,0.43951612903225806,0.0008640552995391706,0.0,19,99,1.0,,19,81,4.2631578947368425
1047,False,WRITER AND NOVELIST,571,3430108,502,269225854,True,AlaaAswany,19653,True,3440,human,5.713081395348837,0.16598837209302325,0.00014635107699232793,3,19,0.9998536703385112,,3,17,5.666666666666667
1048,False,"═★ тнe #1 мυlтιмιllιon вeѕтѕellιng aυтнor. ★═ 
🌎: https://t.co/Rekajl4O6L 
🗞: @BeyondWordsMag 
📷: https://t.co/vt1bajECny",3573,209936,316,14952077,True,SylDay,30327,True,4464,human,6.793682795698925,0.8004032258064516,0.001505220638670833,13,121,0.9984970416452638,,13,106,8.153846153846153
1049,False,"1. Mai essere serio. 2. Mai andare a rompere il cazzo a qualcuno, per quanto stupido sia. 3. Mai lasciare che qualcuno che rompe il cazzo a me la passi liscia😂.",17028,407,186,876795381841100801,True,Odiotuttigioia,6880,False,1156,bot,5.951557093425605,14.730103806228374,0.457002457002457,31,160,0.6863406408094435,,31,130,4.193548387096774
1050,True,x,183,37,6,2714244679,True,wlbingqilin,734,False,2204,bot,0.33303085299455537,0.08303085299455536,0.16216216216216217,1,1,0.8604651162790697,,1,1,1.0
1051,True,x,0,27,24,1466703355,True,vohoang1989,2129,False,2639,human,0.8067449791587723,0.0,0.8888888888888888,1,1,0.5294117647058824,,1,1,1.0
1052,True,x,1192,23,649,3309315723,True,2c2342e85d2d444,1831,False,1901,bot,0.9631772751183587,0.6270384008416623,28.217391304347824,1,1,0.03422619047619048,,1,1,1.0
1053,False,x,2203,231,242,2310280190,True,bchinnaiyan1361,2507,False,2397,human,1.0458906967042136,0.9190654985398414,1.0476190476190477,1,1,0.4883720930232558,,1,1,1.0
1054,True,x,1125,25,34,556534934,True,chriszhou1114,1527,False,3045,bot,0.5014778325123153,0.3694581280788177,1.36,1,1,0.423728813559322,,1,1,1.0
1055,False,micropoetry bot ¶ license: https://t.co/vuvanDSlgC ¶ also on mastodon: https://t.co/Xy5L4acJva,0,26675,26,2579497028,True,poem_exe,24087,False,2251,bot,10.700577521101733,0.0,0.0009746954076850984,10,94,0.9990262536983634,,10,85,8.5
1056,False,"Balladeer,ActionStar,GrooveMaster,Love Doctor,Dishwasher,Electrician,Handyman, Hitman,Son of God,Singer,Host,Actor- for bookings-email- orosacarlo@gmail.com",5586,3415949,798,25954814,True,xtianbautista,25684,True,4167,human,6.163666906647468,1.3405327573794097,0.00023361004511484218,8,156,0.9997664445157923,,8,149,18.625
1057,False,x,505,42,90,268961586,True,Hodaaaaa6,10124,False,3440,human,2.9430232558139533,0.14680232558139536,2.142857142857143,1,1,0.3181818181818182,,1,1,1.0
1058,False,a bot // also on mastodon: https://t.co/YtvzlmEApL,0,96,1,3299611091,True,emojitoemoji,14769,False,1911,bot,7.728414442700157,0.0,0.010416666666666666,7,50,0.9896907216494846,,7,44,6.285714285714286
1059,True,x,2013,51,635,2540707927,True,CherilynnCheri,347,False,2270,human,0.15286343612334802,0.886784140969163,12.450980392156863,1,1,0.07434402332361516,,1,1,1.0
1060,False,"Covering U.S. Politics, Philanthropy & Business News with a Jewish Angle. Sign up for our #DailyKickoff newsletter here https://t.co/F6m9Aprs1f",3445,7466,1303,626533732,True,J_Insider,18783,True,2967,human,6.330637007077857,1.1611054937647456,0.17452451111706402,19,143,0.8514083703957122,,19,125,6.578947368421052
1061,False,➵ Proud to be a Hornet! I just want to make a difference in someone's life! HHS Head Swim Coach! FCCLA Diamond Chapter Advisor!,10226,564,632,2305036753,True,acasonsclass,1782,False,2400,human,0.7425,4.260833333333333,1.1205673758865249,24,127,0.47157190635451507,,24,104,4.333333333333333
1062,False,Your one-stop-shop for keeping your computer running smoothly and efficiently. Online tech support when you need it. Give us a call anytime at 1-888-99CPUFIX.,955,36,201,78648922,True,pcandmacrepair,1512,False,3975,bot,0.38037735849056603,0.24025157232704403,5.583333333333333,24,158,0.1518987341772152,,24,135,5.625
1063,False,Changing lives through educational opportunities #CustomizedTraining #WorkforceDevelopment #LifelongLearning #CommunityCollege,3061,279,459,24380395,True,rnbmom,1538,False,4175,human,0.3683832335329341,0.7331736526946108,1.6451612903225807,9,126,0.3780487804878049,,9,118,13.11111111111111
