created_at,default_profile,description,favourites_count,followers_count,friends_count,id,location,screen_name,statuses_count,verified,account_age_days,account_type
2017-04-04 06:45:59,True,Every interesting program has at least one variable Investing day trading.,16,0,23,849151040918257665,Charlotte,ZjnSqA0yOlBfxK6,129,False,1233,bot
2014-05-06 12:26:25,False,Ig: taina.siq 🦋,13713,165,619,2532837963,Algarve/Lisboa 📍,th4ts_me_b1tch,12169,False,2296,human
2016-03-24 16:29:11,True,,7339,110,48,713039970680881153,Ucrania,ughke,14309,False,1608,bot
2010-03-11 20:14:49,False,✌❤😷😍,4146,64,146,122162381,unknown,shaniluvcorry,4174,False,3813,bot
2008-04-17 21:10:42,False,"“Marvin, I’m going to Idaho. Stay off the internet!”",370,1787267,103,14425825,Los Angeles,jerrytrainor,1800,True,4506,human
2013-05-09 06:34:15,False,"Passionate about student affairs, the first-gen experience, policy, & international ed. 
Tweets are about politics, coffee, crafting, & my kids.",50672,611,2011,1414794427,"San Luis Obispo, CA",KariGoesGlobal,4375,False,2659,human
2013-05-30 06:07:06,False,Official Twitter account of K L Rahul. Professional cricketer @BCCI and @Ranjikarnataka.,578,4364796,68,1469065189,"Bangalore, भारत",klrahul11,983,True,2638,human
2016-09-03 04:10:54,True,Lets Trade!,1332,11,31,771923395961360389,unknown,antonidakondra3,1332,False,1446,bot
2017-03-17 22:50:28,True,,30,3,727,842870779066945536,unknown,nbjvhukor1066,294,False,1250,human
2016-10-15 21:32:11,False,"Blame @xaiax, Inspired by @MakingInvisible, using cmu phonetic data to produce incongruous matches.
Some images via Lorem Flickr.",4,1589,4,787405734442958848,unknown,best_in_dumbest,11041,False,1403,bot
2011-02-12 14:26:17,True,Oh YEAH !!!,0,24,0,251136261,"Santiago, Chile",martin_esquivel,3130,False,3475,bot
2014-08-08 16:11:19,False,"Musician, Dad, Husband, Metalhead, Lunatic, #Isles Fan, Gamer, Militant Moderate 
https://t.co/r9oNS9sPYx… https://t.co/iHmIIE7xom",3357,1420,2447,2717390700,"Enid, OK",JohnnyModerate,6397,False,2202,human
2015-04-29 20:23:40,True,🙈🙉🙊 #Loyalty Man of great principles.,2401,63,72,3222279645,unknown,98Issues,2732,False,1938,human
2016-01-14 03:55:15,False,Follback? mention,2874,127,187,4756088280,"DKI Jakarta, Indonesia",deathvaders96,7931,False,1679,human
2012-02-04 23:55:21,True,booking & management: info@fanartist.net ⚡️,777,84406,430,483396662,unknown,therealfrandc,6573,True,3118,human
2010-12-06 21:49:53,False,椎名君！はじまってますよぉ！あ、すみません。本人ではないです。サーフィスのギタリスト永谷喬夫さんのBotです。アブノーマールな発言、名言、迷言を呟きます。オフィシャルではないので信じるも信じないもアナタの自由。 いきなり辞めるのは僕の自由。 フリーダム！！椎名君真似してごめんね☆,14,838,930,223617437,unknown,N_Takao_Bot,167581,False,3543,bot
2013-11-06 19:37:33,False,...a happy life x's 6!   ❤,9557,205,702,2178679070,unknown,kathynickles6,1916,False,2477,human
2016-09-03 19:34:33,True,TeamGemini TeamNugget TeamSluttyBoy TeamFckEm TeamGangBang TeamKushh TeamogPussy TeamCashFlowww LvinKee ; ),120,0,0,772155842233831424,unknown,AftonToxic,226,False,1445,human
2012-04-13 02:13:35,True,AssHole By Nature,28,69,0,552346427,unknown,Yankees_2020,797,False,3050,human
2009-01-23 18:16:06,False,New EP 'M.O.T.H.' available now! Listen / Buy: https://t.co/XwEd53D8Lz,3261,1787622,2361,19405774,London,professorgreen,68596,True,4225,human
2009-03-28 17:44:34,False,,48103,4247,799,27272300,"Los Angeles, CA",irabrianmiller,20835,False,4161,human
2018-06-13 14:26:10,False,"Developmental psychoneuroimmunology researcher, Postdoctoral Fellow @OhioState, future Assistant Prof Spring 2021 @Illinois_Alma 🧠🦠🐭🐷 & cat mom 🐈 🐈",405,130,215,1006905571994472448,"Columbus, OH",AMAntonsonPhD,154,False,797,human
2016-01-26 10:10:35,True,Moving towards cultivation. To do something which helps myself as well as my farmer brothers.,587,8,21,4849142669,"Hyderabad, India",AppalaDBA,728,False,1667,bot
2009-08-07 12:07:22,False,"yup, I am that girl",2175,6154982,334,63701775,unknown,mainedcm,39887,True,4029,human
2008-10-15 16:14:18,False,"I am passionate about vegan whole-food plant-based food, teaching, math, photography, & film. I am a homeschooling Dad and arts writer for @SaatheeMagazine.",1813,329,52,16785108,"North Carolina, USA",dbarman,4455,False,4325,human
2012-07-08 10:52:46,False,cute asian small dick,6656,591,637,630197568,Dito lang,CabreraCraig,20581,False,2964,bot
2011-03-12 12:41:27,False,Instagram: tolgacevikofficial,3724,2484925,34,264771201,unknown,TolgaCevik,819,True,3447,human
2010-02-14 22:41:14,False,"㉔ ♈ ʙᴛꜱ ɪꜱ ᴀ ᴍᴏᴠᴇᴍᴇɴᴛ ღ | @bts_twt ➵ @rihanna | #BlackLivesMatter 
 *𝐰𝐚𝐢𝐭𝐢𝐧𝐠 𝐟𝐨𝐫 𝐑𝟗*",158022,1359,1148,114299539,nyc ☆,zaririha,90168,False,3838,human
2011-04-25 19:27:56,True,Attack The Day,7338,4201705,885,287834630,unknown,GNev2,14173,True,3403,human
2017-05-11 10:09:11,True,I reconstruct and scrapbook lighthouses from many different sources.     Running on https://t.co/XpDujaprri Tweets every 3 hour. #botally,1112,78,177,862610528711188480,unknown,Lightbothouse,9336,False,1196,bot
2009-09-30 16:28:40,False,Official Alice Cooper 🔪 Alice’s Band: @BeastoBlanco @RyanRoxie @Hurricanenita @DisVicious1 @Glen_Sobel,1047,837019,25,78644388,"Detroit, MI",alicecooper,2707,True,3975,human
2010-04-10 00:25:40,True,"The Masked Llama, normal bloke by day and LFF competitor by night. #NewWoolOrder",23840,283,320,131340008,Carmen Sandiego's Base,masked_llama,8738,False,3784,human
2014-05-08 01:50:11,True,,1182,16,201,2483034871,hubest ,5438847,1710,False,2295,bot
2011-10-18 16:12:34,True,,2361,22,152,393483500,unknown,bris1124,3239,False,3227,bot
2009-06-13 17:33:24,False,"ʙIᴍ 
Philly to DC transplant
Tweets about politics and fandoms
#SPNFamily 💙💚
(She/Her: Heteroromantic-Ace)",14476,207,468,46926453,"Washington, DC",SaraLuvsDisney,6763,False,4084,human
2016-02-13 08:06:21,True,your beautiful dark twisted fantasy.,28751,200,314,4903929447,unknown,gaganxsingh,2465,False,1649,human
2011-06-29 20:17:16,False,,71,4476,568,326369679,Pakistán,msubtweeter,52,False,3338,bot
2009-04-01 05:03:58,False,*Receives all the ooohs and the ahhhs*,4980,2622,373,28054874,"New York, NY 🗽",_liddoboss,143916,False,4158,bot
2014-01-30 02:25:01,True,Freelance Journalist,28461,512,355,2318140218,Earth,kbjurgens,43205,False,2393,human
2010-11-24 20:17:31,False,"Aahh, nem ligando...",2376,86,414,219416510,unknown,brunismicelli,3931,False,3555,bot
2009-09-13 17:57:48,False,Instagram: joca,177,203326,5,73934423,Germany,Ina__Schnitzer,13701,False,3992,human
2013-09-20 02:03:47,False,🧘🏽‍♂️🌞,15878,722,438,1885079629,unknown,EarlReef,12724,False,2525,human
2009-10-14 09:53:29,False,Navigate what's next.,774,3994,795,82323247,"San Mateo, CA",Guidewire_PandC,5341,False,3962,bot
2017-06-20 23:07:30,True,لا تسقنى الماءبذلة واسقنى بالعز اس الحضل,11,0,0,877301912487378944,unknown,cvojygvm2909,99,False,1155,bot
2009-11-18 21:52:12,False,God Fearing •Son•Brother •Friend •Born Leader!,10947,154,303,90967197,The Colored Section ,SirAntoinne,8933,False,3926,human
2016-08-17 07:23:35,True,100% premined - 100% distribution,1227,12,0,765811295966879745,unknown,zuevagaiya1989,1227,False,1463,bot
2010-11-30 04:33:42,False,"3 crazy cats, always carb & dessert loading, paper crafter/DIY. Professional Witness™💍. Social Media/ Marketing Professional. Anti-Fascist 👊",27666,571,822,221255171,Washington State,ForksFlash,11041,False,3550,human
2008-12-03 03:56:57,False,"Design, PR, Brooklyn, kids, what have you.",52,251,0,17828140,"Brooklyn, NY",JessicaTolliver,800,False,4277,human
2009-03-29 23:14:08,False,"Blogger. CEO, LindaIkejiTV",17,1898901,1043,27528339,Lagos,lindaikeji,176016,False,4160,human
2011-08-24 22:03:31,True,,109,0,0,361506105,unknown,fehlimonada,116,False,3282,bot
2016-10-14 17:55:29,True,They're sooo cuuute together! Made by @ojahnn. One tweet every 2 hours. Check out diaereses: https://t.co/Ojkkn37mKb,0,19,0,786988812312449024,unknown,Diaeresis_OTPs,16523,False,1404,bot
2010-03-18 20:12:06,False,Singer since 1943,23,4902555,26,124258971,India,ashabhosle,2963,True,3806,human
2012-10-01 20:13:17,True,,2289,32,168,856949808,unknown,hodgali05,3128,False,2878,bot
2012-03-09 01:00:51,True,رئيس القسم الرياضي بجريدة الجزيرة السعودية,171,249184,984,519045260,الرياض,azizhadlaq2010,26368,False,3085,human
2014-06-10 23:12:00,False,"Casual menswear.

403-228-9199",514,6561,44,2560101619,"930 17th Ave SW Calgary, AB",lessoneseven,1940,False,2261,human
2011-11-02 21:47:01,False,Scientist/Secret Genius Inventor/Singer/Actress/Writer/Designer/I Have Powers I'm Sweeter Than Bee Pollen.I'm So Deep Bound Volumes Are Needed.,6102,1147,33,403703016,United States,Imapioneer,2953,False,3212,bot
2009-04-02 11:32:19,False,An all around strange hobbit.,230,47,420,28320551, Oklahoma,Irichan,4347,False,4156,human
2009-10-30 06:30:11,False,"Actor, Producer, Writer, Entrepreneur , Human Being and Cricket fan!",2886,5064261,107,86254626,Catch me if you can....,realpreityzinta,20137,True,3946,human
2012-02-07 00:10:28,True,Blogger // MARVEL fan. Waiting you at https://t.co/77Zau76FBz,49,1,0,485234907,unknown,anelio12,9,False,3116,bot
2008-05-07 17:46:29,False,Grime Mc,577,963762,0,14689295,For bookings only : Rebecca@earth-agency.com,JmeBBK,169654,True,4486,human
2011-07-25 13:45:35,False,,1950,48,126,342099030,istanbul,ersinnasuhikaya,2937,False,3312,bot
2010-03-06 22:46:38,True,"I am interested in science, music, art, and i am slightly insane",2359,23,69,120587348,"Kenosha County, WI",colinz226,3663,False,3818,bot
2012-03-03 12:18:58,False,"Akıncı Ruhu ile Birlik İçinde, Kardeşçe, Geçmiş Medeniyetimizin üzerine Geleceğimizi inşa ederek yürüyen dostların Asgari Buluşma Platformu. #Akıncılar",854,84841,68464,513112719,Anadolu / TÜRKİYE,Ak_Hareket,96836,False,3090,bot
2010-10-15 02:14:32,True,Jane Standford,1250,25,0,202900592,unknown,2PMule_4,1951,False,3596,bot
2010-01-29 14:56:38,False,#NY21 U.S. Congresswoman. New ideas💡New Generation of Leadership 💫 Real Results🔨Youngest GOP woman ever elected to Congress!🙋🏻🇺🇸 Insta 📸@EliseStefanik,3032,358972,2061,109579534,#NY21 ,EliseStefanik,9993,True,3854,human
2010-06-26 17:22:34,False,Animal lover • Football fan • Arsenal • Adrenaline Junkie • Travel Addict • #BlackLivesMatter,98833,330,3368,159915997,Southern California,ChrstnMntlv0,19369,False,3706,human
2011-05-24 11:29:56,False,Never look for the past.. Just keep moving on.. Live with a smile..,1575,32,163,304358738,Kota Kinabalu,LoneRune,2409,False,3374,bot
2012-12-10 22:29:46,False,Bro Science: 50% Fact 50% Magic 100% Results BABY GROWDA SHIRTS: https://t.co/1OF036vqXM,293,104827,5,1002706964,"Los Angeles, CA",BroScienceLife,1601,True,2808,human
2014-05-31 02:39:21,True,Professional homo. I hate coconut.  #BlackLivesMatter,27962,859,882,2573208707,"Massachusetts, USA",BillzIsMyName,27250,False,2272,human
2011-07-28 09:27:31,False,"14. Senior High School-ers. Never cared for fashion much. Not perfect, crazy, weird, but I like myself. 13 November's the day when i could take my first breathe",2335,33,0,343939339,a country called INDONESIA,iJovita,9079,False,3310,bot
2006-07-05 19:52:46,False,"I like to build things (@Foursquare📱, @StockadeFC ⚽️ @StreetFC, Dodgeball 📟) Husband to @Chelsa, dad to 👧🏼❄️ & 👶🏼🚀. I enjoy snowboards, soccer & hot dogs",16665,84574,2843,418,NYC / Kingston,dens,73412,True,5158,human
2013-01-07 04:49:58,True,Writer and fan of all things that are cool or that have boobs,5830,327,1691,1067458832,"Florida, USA",BlackthornStem,8979,False,2781,bot
2009-06-03 06:10:13,False,⏦ 𓆙ᝐ ⌹⍜⌒,854,240,197,44306137,"brooklyn, ny",featherfever,4518,False,4095,human
2009-03-29 23:24:34,False,#BLACKLIVESMATTER,4279,18318,15247,27530219,unknown,JBinAV,2769,False,4160,human
2009-06-11 04:53:51,False,"PGA Tour Player, UF Grad, Boston Sports Fan Father to Skylar Lillian, Colbie Rae & Axel Brooks! Travel the world/play golf. Wouldn't change a thing! #lovemylife",10632,173152,271,46318078,Ponte Vedra Beach,BillyHo_Golf,19241,True,4087,human
2014-07-27 01:50:15,False,"Emmy Winning #Actor - LA - Cobblestone Corridor @pbs / Influence @betplus / Double Belgian @itunes | Speaks Russian, plays Futbol - Insta @ NikolayMoss",6154,508,439,2683835948,"Los Angeles, CA",NikolayMoss,2078,False,2215,human
2010-07-28 16:11:35,False,Former U.S. Senator Al Franken of Minnesota.,221,449106,1111,171968009,unknown,SenFranken,3991,True,3674,human
2009-04-15 17:29:14,False,"Welcome to the official Twitter account for three-time #NASCAR Cup Series champion, Tony Stewart.",405,721656,330,31462230,"Concord, NC",TonyStewart,1138,True,4143,human
2018-04-07 14:37:40,True,"Not all bloated, orange, tiny handed predators are bad. I saw one mass extinction occur, and I am trying to prevent another.",367,336,127,982628478284595200,"Pensilvania, USA",PhillyTRex,1241,False,864,human
2008-12-24 04:47:17,False,tl;dr,112640,3652,1131,18351153,unknown,LadyKateBond,33270,True,4256,human
2014-06-22 08:26:51,False,We share News with Views,1105,57038,613,2581857086,INDIA,NewsroomPostCom,167326,True,2250,human
2009-05-06 21:32:11,False,Ballroom Dance Champion | So You Think You Can Dance Judge | Choreographer | Queen of Scream | NOH8,4065,111533,10319,38281921,San Diego | Hollywood,HOTtamaleTRAIN,5413,True,4122,human
2008-09-12 08:31:00,False,Preorder my new book: #PROFESSIONALTROUBLEMAKER: The Fear-Fighter Manual! NYTimes best-selling author of I'M JUDGING YOU. Podcast: @RantsRandomness.,9620,226230,1500,16254381,Zamunda (I'm the Kween to be),Luvvie,27336,True,4359,human
2016-08-16 21:25:37,True,Bitcoin enthusiast,1234,7,0,765660812438605824,unknown,davydovalvin1,1235,False,1463,bot
2014-05-23 21:05:51,True,living life and tweeting stuff #resist #bluewave 🌊🌊🌊#notmypresident DM=Block 🚫,35293,1254,2139,2518685834,unknown,FeeleyMeghan,9371,False,2279,human
2009-04-09 01:39:26,True,,845,18,27,29885619,unknown,hansome457,1402,False,4150,human
2013-02-17 23:18:02,False,"Howdy, I'm Jakob and I enjoy music, manga, anime, and video games. 🔞 banner by @cosmicirys",109753,184,436,1191444692,unknown,TheJakobmurphy,3569,False,2739,human
2012-09-06 21:51:00,False,"Lets turn Purdue Pink with Victorias Secret.
Boiler babe.",9,4,0,807670261,unknown,PURDUE_PINK,291,False,2903,bot
2010-04-16 11:54:31,False,"Less than somebody, more than nobody.",2526,7,330,133694084,U.S.A,dodoroirene,3160,False,3777,bot
2016-08-17 16:11:16,True,"Streamer and gamer, writer, blogger, cryptocurrency nut/trader, advocate for the decentralization of the internet.",1332,12,11,765944091385421824,unknown,nikonovasvyato1,1332,False,1462,bot
2011-03-15 23:30:19,False,"Future Pipeline Welder, NOTHING Else Matters Right Now #Scorpio #🇸🇻

$JayAreCashOnly",6609,167,384,266866249,Yay Area Killa4nia,KillinEmSlowlyJ,17134,False,3444,human
2011-08-08 17:26:34,False,,8040,795,761,351017477,RP♚CDE ,CamiEsteevez,9417,False,3298,human
2015-08-19 07:35:01,True,,1672,8,8,3319800715,unknown,adriennemeraki,915,False,1827,human
2013-01-07 17:07:35,False,"Christian, Husband, Surfer, & Financial Advisor @ EPG. All trades are my own opinion not advice. follow my pups on instagram @mollyandmick",4740,496,362,1068770988,"Pennsylvania, USA",JLoesser,16137,False,2780,human
2014-09-06 20:53:04,False,in memory of #CHOERRY ...she isnt dead i just love remembering her,46259,1535,239,2794720358,rv loona omg,sateIilte,15014,False,2173,human
2011-09-24 19:16:31,True,,2202,37,0,379325443,unknown,jstoltz92,3127,False,3251,bot
2015-11-13 23:18:49,True,Self improvement is the most valuable investment you can make. Instagram & Snapchat @tre_cub,1237,32,212,4228388660,unknown,tre_cub,343,False,1740,human
2010-06-25 07:02:29,False,"Artist, Poet, Owner of Bezmelnitsin's Gallery @BezmGallery , Anubis Promo @AnubisPromo Contact: denis@bezmelnitsingallery.com https://t.co/hQ5ZZ25vdA",1000,403554,402244,159389938,Myth,Bezmelnitsin,3909,False,3708,human
2008-04-17 08:17:17,False,"Democratic Action Party, for the people tanpa mengira kaum dan agama.",588,163616,115,14418045,Malaysia,dapmalaysia,77975,True,4507,human
2009-07-15 02:07:40,False,ʜᴏɴᴇsᴛɪᴅᴀᴅ ᴇs ʙᴇʟʟᴇᴢᴀ. sᴇɴsɪʙɪʟɪᴅᴀᴅ ᴇs ᴘᴏᴅᴇʀ. I’m from the illumination nation,5759,1363786,725,56892019,"New York, USA",dignityrivero,20811,False,4053,human
2012-10-17 13:34:04,False,"Serving, protecting and working with our community in a professional manner to prevent, reduce and solve crime. Non Emergency number: 913-782-0720",2928,19408,523,886841173,"Olathe, Kansas",OlathePolice,4641,True,2862,human
2012-07-23 03:27:35,False,,2152,7,27,711721350,unknown,SkylerJeffery,3072,False,2949,bot
2016-10-12 02:21:51,True,24 🌟 Black 🌟 She/Her 🌟 Bookworm 🌟 Nerd extraordinare 🌟 ok writer 🌟Tired college student 🌟 Ben Solo deserves better 🌟,57769,38,219,786029080504332288,unknown,MercuryRising73,65038,False,1407,human
2012-01-09 06:11:24,False,"Artist, writer, bibliophile, MA in psych, thrill seeker, motorcycle rider, and most often, a beautifully tragic hopeless romantic.",717,65,129,459023288,Chicago,NiNiDiane,1725,False,3145,human
2009-05-20 18:47:37,False,"Senadora de la República. 🇲🇽 
Presidenta de la Comisión de Derechos de la Niñez y de la Adolescencia",5098,1096856,1536,41421105,México,JosefinaVM,10295,True,4108,human
2011-05-15 23:57:30,False,"At Greenway Pest Services, we have over 30 years of experience in removal of Bugs, Bed Bugs, Scorpions, Bees, Rodents, and Pigeons in Las Vegas.",1166,31,68,299371708,"Las Vegas, NV",davennv,2487,False,3383,human
2018-01-08 16:38:27,True,Do you like it gently? Come in! 💚💚💚 https://t.co/bPoA31y4ts,277,18,236,950406353973071873,unknown,korxsy,44,False,953,bot
2010-03-05 11:25:25,False,I AM IS SEONG JUN KIM,7,17,0,120070884,KOREA OF SEOUL,KIM1220SENGJUN,164,False,3819,human
2017-06-21 00:44:55,True,"‏‏‏زارع اشربف كاتب و مؤلف
 من كتاباتي عن التاريخ( كتاب لمحات من تاريخ الحوراء,وحش الحوراء,و قصة مالك ولبنى والبركان )
تغريدتي هي من قلمي احر ورأيي الشخصي.",22,1,0,877326428399779840,unknown,tcbbjlwkxfw20,224,False,1155,bot
2010-05-07 18:25:28,False,"The Official Twitter Account of CHINEDU IKEDIEZE, MFR. Actor • Comedian • Entrepreneur • IG:@ChineduIkedieze• https://t.co/TxsSvhVAlu",2593,74302,1493,141300574,Nigeria/ Worldwide,ChineduIkedieze,8789,True,3756,human
2010-04-27 08:34:44,True,"Haksızlık karşısında susan, dilsiz şeytandır...",144,806543,4,137630414,Ankara,nihadagenc,13602,False,3767,human
2011-01-25 14:33:13,True,You love it harshly? Come in! 💛💛💛 https://t.co/lCbdtCoZtQ,277,23,0,242754403,unknown,ddaquanesed9,63,False,3493,bot
2011-06-04 03:16:15,True,,997,10,88,310643621,unknown,tburrus1932,1447,False,3364,bot
2011-08-05 17:49:17,False,"Keegan | UConn | Norwalk, CT       NYG/NYY/NYK/NYR",55411,349,350,349177562,"Norwalk, CT",K_Mittens,10001,False,3301,human
2017-06-16 18:27:55,True,استودعتكمالل .,87,1,0,875782003244892160,unknown,poygxvwsrtvrp21,413,False,1159,bot
2009-06-27 08:27:40,True,Come to me 💝💝💝 https://t.co/eLCq5AYUy0,347,14,0,51386401,unknown,caribbeanss,69,False,4071,bot
2015-03-13 14:53:54,True,You can find me at http://t.co/oVDli0UK1W,1,171,270,3077047801,Florida,USTAYNHEALTHY,2098,False,1985,bot
2011-12-14 20:55:03,True,,712,11,0,436996936,unknown,pugh_j,1022,False,3170,bot
2010-08-12 06:24:12,True,"I am passionate about sports and extreme weather, and most of my tweets will relate to those, just a heads up",112819,593,941,177474041,DFW,ntoutland,19635,False,3660,human
2011-06-26 20:08:56,False,University of Alabama Alum,1661,461,293,324538274,"Tuscaloosa, AL",annamorgan_duke,3184,False,3341,human
2017-08-15 22:43:57,False,What do you get when you add a middle-school dropout with an attorney? The Black Law and Legal Lies weekly podcast! Hosted by @iAmDanOnDrugs & @iTellLegalLies.,1813,720,435,897589708162830337,"New Orleans, LA",blacklawpodcast,2373,False,1099,human
2012-01-28 11:40:52,False,A/V tech and director. Former self proclaimed greatest speedrunner of all time,12686,2365,296,476691783,unknown,CavemanDCJ,18309,False,3125,human
2014-04-06 15:11:26,True,Лайф-коуч и просто хороший человек :-),407,15,0,2430608059,Москва,ElenaChervonova,558,False,2326,bot
2017-07-01 13:42:36,True,Come to my site 🧡🧡🧡 https://t.co/UlLXC9pHh6,6,0,50,881146017982193664,unknown,shine527922447,0,False,1144,bot
2016-10-07 19:11:51,True,da da da,782,72,314,784471315898109953,unknown,ThrustfulMite,186,False,1411,bot
2009-02-09 18:53:12,False,"We are the leading trade association for America’s ethanol industry, working to drive expanded global demand for American-made renewable fuels and bio-products.",1448,12841,893,20456357,unknown,EthanolRFA,16260,True,4208,human
2009-04-18 22:35:17,False,,2685,167,108,33036023,"São Paulo, Brasil.",gusmills,3541,False,4140,bot
2009-06-26 01:21:44,False,El Caballero del Vallenato. Artista Colombiano. Doble ganador del Grammy Latino 2008 y 2009. Contrataciones Manager Juank Vega: 3187428660,8596,1432452,1031,50859813,"Valledupar, CO",PeterManjarres,39429,True,4072,human
2010-10-13 22:29:42,False,Manager and Senior Trader at Skylands Capital. Views are my own and are not investment advice. 8 billion shares traded.,42296,7235,3115,202375506,unknown,followtheh,61631,False,3597,human
2012-12-28 03:41:23,False,Twitter is weird but so am I. Helping brands tell their stories through strategic #publicrelations. #Lambily 🐑 Opinions are my own.,18892,842,600,1041244478,"Café Disco, Dunder Mifflin",theheilstyle,1498,False,2791,human
2012-01-03 00:36:32,True,The original country lyric page! Revolutionizing the way lyrics are viewed in country music... CountryWords@yahoo.com,1110,888158,729,453510918,USA,Country_Words,64042,False,3151,bot
2016-06-27 18:00:46,True,,12611,1192,894,747489864078090240,htx,dlaflamee,7280,False,1513,human
2011-04-08 19:29:48,True,PSV Eindhoven U19 Head Coach,243,1561117,333,279189207,unknown,RvN1776,1204,True,3420,human
2012-09-06 18:59:05,True,22 yrs old,55,32,876,807411049,kuwait,sexii_Fitness,59,False,2903,bot
2009-02-24 16:21:11,True,celebrity and fashion photographer mentor for ANTM cycle 21 & 22 and Asia's next top model judge and mentor season 4 & 5,5466,38962,827,21767545,unknown,yutsai,8001,True,4193,human
2012-01-01 21:46:39,True,,3,6,4,452462357,unknown,krlik_ildik,2847,False,3152,bot
2011-01-18 16:09:40,True,Non è bello ciò che bello ma è bello ciò che piace !,50242,276,509,239861947,unknown,Halena85,30093,False,3500,human
2014-01-17 02:29:00,True,2chなどのコピペをサスサク風に改変した非公式botです。キャラ崩壊、下ネタなどを含みますので苦手な方はご注意ください。１時間に一回呟きます。何かご意見ご要望などありましたらDMにてお願いします。返信機能はございません。,0,1415,2019,2295337212,unknown,sasusaku_copy,55409,False,2406,bot
2008-11-11 14:35:20,False,Senior writer @FortuneMagazine / Frontman @TheBoardIsABand / @connectedrights guy / Control Shift author https://t.co/GelmSXPiWP / Signal +491775579105,15836,11070,4893,17310646,Berlin,superglaze,13677,True,4298,human
2009-10-13 10:02:13,False,Poet. Spoken Word artist. Hip Hop lover. playshis@gmail.com | Instagram: playshis | YouTube: PlayshisVideo |,2665,4821,422,82058420,"Namibia, Africa.",Playshis,86329,False,3963,human
2011-07-07 16:54:58,True,🥞 🥞 🥞,27478,83,113,331094411,unknown,MaryRissen,18202,False,3330,human
2016-08-08 17:15:54,False,"developer, content writer",1631,132,0,762698866407858176,Twitter.,dhanush_ramuk,4704,False,1471,human
2009-10-28 02:12:04,False,Life’s too good to be pessimistic.,22,205,516,85722328,America ,EthanJestal,4916,False,3948,human
2016-09-05 07:41:19,True,"Productive, straight edge, poitive.  X",69,0,0,772701126043074560,unknown,Puppy_Ray,120,False,1444,human
2011-03-13 19:12:30,False,tooth and nail,358,2474426,206,265554862,unknown,JosephMorgan,4321,True,3446,human
2011-11-28 02:54:50,False,Java Software Engineer,704,17,166,423104853,ShangHai China,guozi_1989,700,False,3187,bot
2017-01-26 21:54:04,True,Nurse. Political Junky. Sports fan. Views are mine alone.,40,20,542,824737191393779712,"Florida, USA",RuNurse25,359,False,1300,human
2010-06-01 01:37:20,True,Si DIOS conmigo QUIEN contra mi? de pie ante el mundo de rodillas ante DIOS,1869,998539,466,150479805,"Kansas, USA",alanpulido,3473,True,3732,human
2016-04-07 12:19:01,True,I am a dynamic figure.                                    🔥🔥🏋🏻🍦🥞🏋🏻🍕🥓🏋🏻🌮🍔🏋🏻🎂🍫🏋🏻🍪🍩🏋🏻🔥🔥,800,28,614,718050444191404032,"Washington, DC",Lazy__G__,326,False,1594,human
2009-05-24 12:58:07,False,Cairokee Band Lead Singer and Song Writer. مغني و مؤلف اغاني فرقه كايروكي. https://t.co/zQJyOrhoEb,1350,2612269,0,42207855,Egypt,AmirEid,455,True,4104,human
2013-12-29 07:10:32,True,,1396,10,0,2267026862," Houston,  Texas",RWHomebuyers,2050,False,2425,bot
2018-02-23 00:50:37,True,Check out Paper angels on Line WEBTOON,62,49,306,966837667282513925,usa,paper_angels,105,False,908,bot
2012-07-10 14:38:06,True,,666,28,40,632029895,"Miami, Florida",karengant1,910,False,2961,bot
2015-07-28 19:37:55,True,,1425,18,0,3299871373,"York, NE",gtb1993,2212,False,1848,bot
2014-01-30 13:46:45,True,,8747,212,82,2318935633,unknown,caguilar602,5710,False,2392,human
2011-02-15 19:15:30,True,Whatever I touch turns to gold. I also make money with whatever I lay my hands on.I'm a survivor...,3,37,0,252713307,Where ever I get my feet on,27729404008,1526,False,3472,human
2011-03-20 10:09:20,False,WRITER AND NOVELIST,571,3430108,502,269225854,"Cairo, Egypt",AlaaAswany,19653,True,3440,human
2008-05-30 05:43:10,False,"═★ тнe #1 мυlтιмιllιon вeѕтѕellιng aυтнor. ★═ 
🌎: https://t.co/Rekajl4O6L 
🗞: @BeyondWordsMag 
📷: https://t.co/vt1bajECny",3573,209936,316,14952077,Las Vegas | NYC | Seattle,SylDay,30327,True,4464,human
2017-06-19 13:34:43,False,"1. Mai essere serio. 2. Mai andare a rompere il cazzo a qualcuno, per quanto stupido sia. 3. Mai lasciare che qualcuno che rompe il cazzo a me la passi liscia😂.",17028,407,186,876795381841100801,unknown,Odiotuttigioia,6880,False,1156,bot
2014-08-07 10:13:18,True,,183,37,6,2714244679,서울 강남구,wlbingqilin,734,False,2204,bot
2013-05-29 07:53:41,True,,0,27,24,1466703355,unknown,vohoang1989,2129,False,2639,human
2015-06-05 15:09:53,True,,1192,23,649,3309315723,unknown,2c2342e85d2d444,1831,False,1901,bot
2014-01-25 15:57:10,False,,2203,231,242,2310280190,unknown,bchinnaiyan1361,2507,False,2397,human
2012-04-18 04:11:01,True,,1125,25,34,556534934,unknown,chriszhou1114,1527,False,3045,bot
2014-06-21 00:14:06,False,micropoetry bot ¶ license: https://t.co/vuvanDSlgC ¶ also on mastodon: https://t.co/Xy5L4acJva,0,26675,26,2579497028,unknown,poem_exe,24087,False,2251,bot
