created_at,default_profile,description,favourites_count,followers_count,friends_count,location,screen_name,statuses_count,verified,account_age_days,account_type
2017-05-07 18:38:41,False,State Representative for Iowa House District 99 #ialegis #iadems #DBQ #dubuque @iowahousedems @iowademocrats,2516,2063,4286,"Dubuque, IA",Lindsay4Iowa,1375,False,1199,human
2009-03-23 17:13:19,False,Avid racing fan and stock market investor who puts his passion ahead of his pride. CEO/President of a private wealth management firm in Texas.,259,308,212,Texas,BumbaJK,14109,False,4166,human
2011-10-11 18:25:05,True,You want me? 😁 https://t.co/YkT2RjkF1m,442,23,0,unknown,TaSheemaJM,92,False,3234,bot
2009-09-06 21:40:51,False,Cantor • Compositor • Ator - US Management: Zakaiientertainment@gmail.com - BR Management: contatoarthuraguiar@gmail.com,316,1652266,313,Rio de Janeiro,Aguiarthur,5778,True,3999,human
2016-12-02 23:12:15,False,a #bot for minor deities. by @shannonkao,0,99,4,unknown,mythlibs,843,False,1355,bot
2012-02-15 22:12:40,True,,17,2,0,unknown,aa_jon,16,False,3107,bot
2016-09-04 02:21:53,True,An altrntive to online daing.,113,6,0,unknown,Hughes_Magic,217,False,1445,human
2009-05-27 13:52:50,False,"Unabashed #HIE & #HIT MarCom Geek - Connecting people & transforming healthcare! @MiHIN, @NPUAlumni, @S4PM, @HIMSS #PinkSocks, #HITSM, #HITMC, #KickALZAss",33959,5508,6034,Grand Rapids MI,BFMack,21340,False,4101,human
2012-08-23 18:21:11,False,"Es mejor vivir con un ""𝙔𝙞𝙖𝙨𝙨, ¿𝙩𝙚 𝙖𝙘𝙪𝙚𝙧𝙙𝙖𝙨?"", que vivir con un ""𝘾𝙝𝙤𝙨𝙨, ¿𝙩𝙚 𝙞𝙢𝙖𝙜𝙞𝙣𝙖𝙨?"" | Casado-☞@PIMIENTAO7🐕| 📸 🌍 🇮🇨",197651,82633,1796,"Islas Canarias, España.",holyber,114418,False,2917,bot
2016-09-29 14:35:10,True,How do you like my site? 😙😙😙 https://t.co/71y64UIQpf,117,3,0,中华人民共和国,BLACKASTARRR,25,False,1419,bot
2016-03-10 22:40:02,True,Live cherish as well as laugh.... The enjoyable person that is constantly beaming and having fun. Adventurer and lively personality,1501,2,0,Olympia,andreysa4o8k,1543,False,1622,bot
2012-03-13 18:18:23,False,,2328,231,325,unknown,amandaajadeee,9816,False,3080,human
2012-06-14 12:02:04,False,มาครับ,2382,851,44,unknown,BBaekHyun_bTH,43671,False,2987,human
2012-11-26 04:37:20,False,"Scientist,  Entrepreneur, Investor specializing in Biotech",2837,3380,171,unknown,haodongvli,4227,False,2823,human
2009-06-29 15:33:19,False,"comunicação, publicação e informação; serviços de educação e formação; tradução e interpretação; produção de áudio e fotografia. #vianatech #somostodosromaria",17,167,0,Portugal,viana_tech,1660,False,4068,human
2011-10-20 15:01:35,False,"Director, Actor, Productor en @bigbanfilmspe • TV Host • IG @adolfoaguilarv • IMDb https://t.co/mp8iwuhujy",3989,1555092,293,PERU,adolfoaguilarv,9100,True,3225,human
2009-12-06 00:36:55,False,"40 años de carrera en la industria del entretenimiento hispano. CANTANTE, ACTRIZ Y CONDUCTORA. #SoloMeFaltabasTu https://t.co/ErL1Qombx1",1182,8637189,50,Mexico,LuceroMexico,43368,True,3909,human
2016-10-29 07:17:46,True,Libra🌻 CA ↠TX,19599,345,1231,unknown,kaydennduke_,4447,False,1390,bot
2014-04-06 19:34:28,True,"Taking It To The Top...500000Watts of Pure Martin and Turbo,Cerwin Vega Soundwalls.,. (https://t.co/qX2dSptJHQ)",4753,38500,42020,Queensland Australia XD,AnalogueChurch,18647,False,2326,human
2009-04-24 14:50:20,False,"ᴾᵘᵗ ❤️ ⁱⁿ ᵉᵛᵉʳʸᵗʰⁱⁿᵍ ʸᵒᵘ ᵈᵒ. ᵂᵉˡˡ⁻ᵗʳᵃᵛᵉˡᵉᵈ 𝑳𝒐𝒚𝒂𝒍𝒕𝒚 & 𝑳𝒐𝒗𝒆 
🅹🅰🅽🅴🆃 ᴵˢ Qᵁᴱᴱᴺ 
🌹🕋🌹🕋ᴶᵃⁿ ᴸⁱᵏᵉᵈ ⁴ˣ ᴵᴳ/ᵀʷⁱᵗᵗᵉʳ Instagram 👉🏾 FANPAGE ᴸᵒʸᵃˡ²ᴶᵃⁿᵉᵗ",13039,69341,53729,"Encino, Los Angeles 🌴🌴🌴 ",RN1814,101373,False,4134,human
2010-07-12 11:11:09,False,"https://t.co/lEYTGxXZfr…



                    Do It For Love:https://t.co/q8Cer2QYPB Email:bernadette@aleshadixon.com",3630,894764,563,unknown,AleshaOfficial,7690,True,3690,human
2008-06-28 14:18:09,True,,2501,18,218,"Buffalo Grove, IL",jennmk,3308,False,4434,bot
2010-05-30 09:26:52,False,"Information System 2012-Politeknik STMI Jakarta, Kementerian Perindustrian RI || Graph Designer Freelance || Still part of PT. PNM (Persero), Indonesia",51,376,265,"Jakarta, Indonesia",anitakhufailah,17592,False,3734,bot
2012-01-06 15:47:17,True,"Самое интересное, что есть на земле - это человек. По всем вопросам adv.dimaruru@gmail.com",0,2178483,20,unknown,literabook,48525,False,3147,human
2008-07-25 03:39:39,False,"#BreakingNews, #VegasTraffic, #VegasWeather, #WeatherNOW, #8OnYourSide, #ITEAM8, #GoodDayLV #Sports8 and more from the CBS affiliate in Las Vegas. #8NN",9379,243598,2090,"Las Vegas, Nevada",8NewsNow,163946,True,4408,human
2011-01-02 22:45:13,False,#SUGA : fuck 12,14797,1248,1337,unknown,555zips,82579,False,3516,human
2015-04-16 16:23:59,True,Italian girl; 21 🎂; from Sicily ☀️; travel 🌏; art & architecture 📐; sembro antipatica e forse lo sono 😜,3409,46,100,unknown,vuotodaria,1071,False,1951,human
2019-02-03 03:58:38,False,"Pictures of unknown fruits. Bot by @tripofmice, with thanks to @pomological",1,956,2,unknown,new_fruits,6844,False,563,bot
2010-07-24 20:21:51,True,,776,6747465,130,istanbul,atademirer,2009,True,3678,human
2009-05-09 00:39:24,False,"Wife, Mom, Step-Mother, RN-MSN, 🇺🇸/🇮🇷. Refuse to be cornered into a party & owner of my own opinions. ❤️✝️ God, My Family, Friends, Life,🐝's & Broncos.",2832,106,627,"Texas, USA",LeilaBellows,641,False,4120,human
2010-01-18 14:03:26,True,Al's commitment & integrity has earned a following of past clients & referral partners....Home Mortgages since 1999.....A Servant of God....847-338-3554,7,90407,86686,Chicago & National Mortgages,afabbiano,133714,False,3865,bot
2009-11-24 10:25:46,False,Aktif habercilik,12,974669,1,unknown,postacomtr,51991,False,3921,bot
2012-09-05 22:36:40,True,kaydens James❤️,2043,142,181,unknown,jessicamagnan1,15317,False,2904,human
2013-07-18 17:52:27,True,"just another belieber who adores justin♡ 
                    WE LOVE YOU",2050,9,30,unknown,jblovemeplz,3132,False,2588,bot
2011-03-05 00:31:47,True,,251,16,0,Cordoba,simonocampo,422,False,3455,bot
2009-04-12 07:10:19,False,,34,116166,0,unknown,AesopRockWins,21615,True,4147,bot
2013-06-23 18:14:21,False,"Sevismeden uyuduk, Sıla'ya da cok ayıp oldu aşkım.",24475,67530,61661,"İzmir, Türkiye",BosporusCaptan,171577,False,2613,bot
2018-09-04 16:36:43,False,"Behavioral Family Solutions, is a private agency experienced in providing the highest quality therapeutic services to children and their families since 2016.",3,27,30,"Miami, FL",BFS_SoFlo,165,False,714,human
2013-10-03 17:26:43,True,Do you like fast? Come in! 😁 https://t.co/jnyLI5kvE0,88,3,0,unknown,juhop12,23,False,2511,bot
2011-10-10 16:05:47,False,,2239,26,40,unknown,mary_mcg1,3343,False,3235,bot
2013-04-30 15:05:42,False,Congressional caucus committed to achieving the full enjoyment of human rights for LGBTQ+ people in the U.S. and around the world,7586,21692,564,"Washington, D.C.",LGBTEqCaucus,8714,True,2667,human
2009-04-12 21:57:37,True,,1385,2172,165,United States,juliust69,38096,False,4146,human
2011-08-11 17:31:34,False,"Rated M For Mature.
 #TheWorldIsMyStage",1818,174,263,Where you wanna be.,KReezzyyy,30910,False,3295,human
2013-01-16 16:56:25,False,MGM Intraday uses neural network among with a basic strategy to predict price moves.,4,201,4,Canada,MGMIntraday,8747,False,2771,bot
2013-06-15 02:43:52,False,EXO | @B_hundred_Hyun Family 🍓🍼,59301,23903,184,dm for work,_BookBH,472151,False,2622,bot
2011-12-06 19:56:48,False,super awkward. that’s it. 💁🏼,2621,90,160,OHIO,BykerBandit,2718,False,3178,human
2016-11-30 14:34:34,True,"DevOps, Cyber Sword, Entrepreneur, Veteran, Father and Soccer Coach.",945,7,24,"Washington, DC",Lizandro_Mar,1340,False,1357,bot
2016-09-03 04:13:14,True,The greatst thing you'l ver learn,180,1,0,unknown,YangTrojan,381,False,1446,human
2013-01-13 15:39:16,False,"Responsabile Ufficio di Scopo Piccoli Comuni e Contratti di Fiume della Regione Lazio. Economista, Ambientalista, Legambientina.",8729,2375,996,unknown,CAvenali,12756,False,2774,human
2015-12-14 19:02:32,True,,54,26,394,unknown,Sibir333,7,False,1709,bot
2011-05-03 21:08:05,False,,3,120,0,unknown,TayrlaneF,897,False,3395,human
2010-01-15 12:14:24,False,My new album Heartbreak Weather is out now ! https://t.co/yWyJJZcg2p,715,40377769,5853,"Mullingar,Westmeath,Ireland",NiallOfficial,17429,True,3868,human
2010-04-20 17:17:58,True,,2161,30,368,unknown,Miles_Tor,3076,False,3773,bot
2010-12-15 18:03:52,False,"Hey, we r The Sabys a school girl band tryin' to make our dream come true.",56,3,0,"Saudi,Arabia",TheSabys,112,False,3534,bot
2013-02-03 07:45:20,False,i forgot 2 grow up.,125,239,180,"Yogyakarta, Indonesia",mumtazhdy,17512,False,2754,human
2014-09-03 16:26:43,True,Do you like fast? Come in! 😻😻😻 https://t.co/oYVH3Z4hFU,54,5,44,unknown,Edelweiss4401,11,False,2176,bot
2015-06-10 16:40:47,True,"M.Ed. Mother of Cam, Jr. and Abby. Social Studies Educator & SGA Advisor at Fairfield Central HS. BHP grad. Lander alum. Doctoral student. Future Mrs. Williams",857,127,149,unknown,Sabrinacheek09,1907,False,1896,human
2017-07-28 08:50:10,True,ж ето!:*,114,0,0,unknown,asnrlkao2881,195,False,1118,human
2018-06-07 17:13:13,True,Lacy. I love my dog Bear. #recoveringaddict.,69,103,359,"Cleveland, TN",LacyElizabethR1,489,False,803,human
2012-11-22 11:42:33,False,"Ne jamais comparer Battlefield avec Call of Duty. 
Battlefield c'est tellement mieux ;)",2081,103,375,unknown,AuroreNirpot,2859,False,2826,bot
2010-05-21 07:37:32,False,"Ator, roteirista e compositor #BlackLivesMatter",21611,3372054,1071,"Oranjestad, Aruba",MarceloAdnet,20228,True,3743,human
2012-01-18 05:41:37,True,,2260,22,0,unknown,jon1684,3438,False,3136,bot
2018-01-16 18:06:53,False,,9,417,1500,"Graham, WA",AaMercantile,948,False,945,bot
2010-10-08 20:44:34,False,"☥Multiple Award Winning, M.R.Mathias has sold 3.5+mil eBooks, & given away twice that. Find him on Instagram Twitter& FB as @DahgMahn, a wizard from his books.☥",1317,206633,132781,-Inside your head-,DahgMahn,207480,False,3602,human
2017-01-25 11:57:20,True,Vorrei soltanto abbracciarti e poi fermare il tempo. @Zaynmalik @Luke5sos,560,43,114,"Abruzzo, Italia",babymalik_lh,541,False,1301,bot
2013-07-16 17:48:29,True,"imma nice dude, with some nice dreams",122400,687,1822,DFW,SebaastianLuna,31285,False,2590,human
2017-06-25 15:15:01,True,,394,22,67,unknown,grandmachris7,577,False,1150,bot
2015-02-20 01:39:51,True,"Perfecting my craft in the kitchen, you'll see",1273,66,53,unknown,__chefcarter,1341,False,2007,human
2013-06-16 14:56:22,True,,872,30,0,unknown,socialmediaspro,46,False,2620,bot
2016-04-09 09:26:12,True,,2266,14,58,unknown,SophieAmorz,3235,False,1593,bot
2011-04-27 01:44:20,False,"I work as a street Paramedic in Jackson, TN, I truly love my job! I love my wife! I enjoy playing golf, yard work, watching sports, & tending to my garden!!!",2213,150,419,"Jackson, TN",scottsanders4,4252,False,3402,human
2010-03-17 11:39:35,False,Italian model & basketball player 🏀🇮🇹 valentinavignali@theonecelebrity.com,185,70962,28,unknown,Vignalona,11459,False,3807,human
2009-03-30 19:42:30,False,Miami Nights. July 3rd.,4132,1079951,256,unknown,hannibalburess,91,True,4159,human
2012-08-28 04:29:31,False,"A Philomath, Realist, Gentleman, Positive Motivator, Geek, MSIT in Project Management, Alpha Beta Kappa. #INTJ #Bi #Scorpio♏ #Fitness #Diversity",41740,1621,2137,"Virginia, USA",Intense_XEnergy,24209,False,2913,human
2013-01-09 12:46:38,False,No dragging feet on news. Crisp & short news shots served here,135,1121758,117,unknown,IndiaTodayFLASH,363043,True,2778,human
2013-11-27 02:47:47,True,🇲🇽 ig: a.a.huggins // prettyxgirlxlashes,34363,402,295,"California, USA",huggashley,34862,False,2457,human
2012-11-07 03:58:05,True,درر الكلام حساب يحاول جمع أفضل الاقوال والحكم والاشعار,557,966196,933476,unknown,drr_alklaam,90532,False,2842,bot
2011-05-21 17:52:18,False,💙May your heart be your guiding key 🗝 follow my bad account @BadBoyMonsterr,4253,898,675,In your Sexxx Dreams,AnthonyyTooDope,43742,False,3377,human
2009-08-25 07:44:34,False,"Dinobot trapped in a human body. Agile champion. Stream's worst enemy.  I used to play fighting games, now I just make fun of those who do. Header by @_shunao",85086,1194,1306,"East Lansing, MI",Chindogg21,128565,False,4012,human
2017-10-18 05:36:57,False,"dwight, you ignorant slut.",4930,256,250,unknown,emiilyelaiine,4978,False,1036,human
2011-08-10 15:54:55,True,"I'm Destiny, I have a handsome 1 yr old son and he is my life.",2341,14,5,unknown,_Destinymariee,3222,False,3296,bot
2013-08-23 03:53:53,True,Cosplay master / Animal lover. Waiting you at https://t.co/4BFH3dBiNH,787,50,0,unknown,ode_hk,115,False,2553,bot
2016-09-04 03:07:41,True,"Organisasi, Management Band, Event Organiser, Musisi, Music Studi, Yogyakata,Indonesia.",95,1,0,unknown,sapiro_meaghan,232,False,1445,human
2010-10-10 19:39:04,False,Exhausted,5199,1110588,817,Gallifrey,SahilBulla,996,True,3600,human
2010-08-20 16:42:20,False,"Yes, that Lisa Birnbach. The Official Preppy Handbook & True Prep. Award-winning radio host. Amateur mom of three. Podcaster. Latecomer. https://t.co/UVdCfGj6H6.",54415,7993,1045,East Coast,LisaBirnbach,18194,True,3651,human
2011-08-16 05:07:37,False,,1575,224,2250,unknown,AracelyM34,1388,False,3291,human
2010-01-26 18:08:33,False,I like tea and giraffes. Maine/NYC,8732,614,428,"Manhattan, NY",Crosbyc14,3217,False,3857,human
2009-01-31 10:31:39,False,"Journalist, film-maker & author.",44349,623105,3923,"London, England",paulmasonnews,40054,True,4218,human
2009-03-12 09:22:08,False,"Actress & Advocate ✨ ;
@thefunkyrecords",19221,2522611,882,unknown,jascurtissmith,63999,False,4178,human
2010-07-01 22:48:34,False,Artista ubrano mexicano - Mexican street artist // Instagram: @paola_delfin,188,2382,1880,MEXICO,paoladelfinmx,361,False,3701,human
2015-10-23 01:55:24,True,"""I watch @AdultSwim bitch, turn that back""",40432,406,632,"Indiana, USA",imbrowniiie,12879,False,1762,human
2011-05-23 04:18:57,True,"Caffeine-consuming, book loving nerd, and mother to 4 of the best human beings on the planet. 🌊",4879,143,602,"Northern Arizona, U.S.A.",CrystalBallzz,1321,False,3376,human
2017-03-05 12:13:51,True,Trading stocks day trading. Murphy's tenth law: mother nature is a bitch.,20,0,0,Anaheim,bolatngv,134,False,1262,bot
2008-04-28 19:16:28,False,Co-founder of @WhatsGood_Games // champagne enthusiast // steward of fun times,37758,77779,825,"Los Angeles, CA",andrearene,38410,True,4495,human
2009-03-12 16:40:10,False,"Graduate student in chemistry & chemical biology.                                                      B.S. chem, B.S. chem engr, M.S. chem. 🏳️‍🌈",74327,956,1960,New Jersey,_Jordan_J_,98479,False,4177,human
2011-03-07 01:51:30,False,"Soy periodista y no tengo amigos, tengo fuentes.  INSTAGRAM: https://t.co/dgTtxQpNlT",14492,3670687,1936,Lima,malditaternura,48605,True,3453,human
2009-07-13 07:10:11,False,"Journalist, Times Of India, columnist, author:Indira,India’s Most Powerful PM,’ Why I Am A Liberal,'The Gin Drinkers''Blind Faith'. Forthcoming: a new biography",5043,4177793,702,New Delhi,sagarikaghose,39128,True,4055,human
2011-06-08 15:44:01,False,Out of the mouths of patrons.  What they are saying about how and why they use the library.,1930,7,7,unknown,LibsAreUsedFor,2754,False,3359,bot
2009-03-17 20:28:07,True,,601,26,36,unknown,mmurrayRTG,891,False,4172,human
2014-04-04 07:27:25,False,UNREAL Choi Bomin of GNCD ☆ visual of the group who have a cute gummy smile and being loved by his brothers. My bros @dokyoongie @chaenyolh #teamgolcha,4654,1171,1017,"non-dating, stay dm ",chbomind,36758,False,2329,bot
2014-07-05 00:43:19,False,sux,3109,105,460,montreal,hudsonville1998,2911,False,2237,human
2016-11-07 00:35:26,False,Metal and Wrestling and Leslie,3511,77,114,"San Antonio, TX",Dclaariii,6562,False,1381,human
2009-05-19 02:17:57,True,Lennox Supporter.  Crossposter of Shelter Pets in need.  Please HELP them!,14821,248,385,unknown,boots56179,58954,False,4110,human
2010-09-29 21:40:26,True,Upcoming race-driver. Live the dream and never look back. Racing is my blood.,1377,218,205,Zandvoort,Thim93,12252,False,3611,human
2011-01-12 16:48:28,False,"Comic book, pop culture, technology, audiophile, automotive, geek all day, everyday. I ♥ JANET.",2543,61,154,NoVA,xlostnspacex,1082,False,3506,human
2009-09-14 15:37:50,False,"Associate editor @DCComics. Degrassi Trivia Champion with @taylortetreau. Soup Witch. Sheriff of Comics. Bad Chinese Daughter. she/her. Opinions, mine, etc.",42361,4235,2016,Los Angeles,whatthe_shea,29717,False,3991,human
2014-08-30 22:40:20,False,"#Artist specializing in visionary imagery from meditation, yoga & the sacred landscapes of Ireland, England & Scotland; #arts writing. My ©pics for Twitter only",45662,4856,5347,"Winston-Salem, NC USA",AFunderburkArt,33964,False,2180,human
2013-01-03 11:51:25,False,‘98 🦷,14068,740,630,unknown,Jordaaaanism,25201,False,2784,human
2015-06-27 21:07:56,True,"Professional master craftsman, wannabe screenwriter, all around oddball.",6213,175,139,unknown,zachary_m_rohlf,3231,False,1879,human
2009-07-22 22:56:51,False,,6736,295,345,unknown,GJMA,13383,False,4045,human
2013-06-10 03:08:51,True,(LO ÚNICO IMPOSIBLE 'ES AQUELLO QUE NO INTENTAS) ZM1️⃣8️⃣,216,1782366,113,unknown,camilozuniga18,1155,True,2627,human
2012-01-17 03:50:04,False,you showed me colors you know i can't see with anyone else.,1369,2844,402,she/her,madwomancherry,59326,False,3137,human
2017-01-31 13:41:27,True,,65357,190,672,unknown,seamusokeeffe58,27392,False,1295,human
2009-04-26 15:53:21,False,Journalist. Filipino. @GMANews TV Reporter and Anchor.,7518,586543,275,"Manila, Philippines",raffytima,12890,True,4132,human
2011-07-12 14:53:00,True,Pior seria se pior fosse...,1416,53,0,unknown,Fhpetroni,2573,False,3325,human
2014-01-25 06:06:13,True,,9844,47,198,"Fairfield, CA",Bernadosleanna,7437,False,2398,bot
2017-08-27 18:47:25,True,Совеы фотограу и фоолюбителям,91,0,0,unknown,txjvyixk987,153,False,1087,human
2015-05-12 03:06:52,False,,2872,179,174,unknown,aliza_eva,4381,False,1926,human
2018-07-08 18:04:20,False,(she/her) Puertorrican Chemist in Pittsburgh @MichiganChem SciComm Fellow alum #GoBlue #STEMinist,6032,292,326,"Pittsburgh, PA",BoriChemist,2039,False,772,human
2011-10-13 14:18:12,True,"HIT Analyst, Dreamer, Believer, love to travel.",52277,1171,1919,IL,kiki_hunter,53840,False,3232,bot
2018-01-04 18:20:11,True,,2238,40,9,unknown,LupoLupo14,3107,False,957,bot
2009-05-10 01:40:34,True,,929,7,1062,beijing,SAOOQC,1063,False,4119,bot
2011-02-08 22:16:16,False,,1002,340414,1329,unknown,QuimMonzo,176987,True,3479,human
2009-03-30 20:06:30,False,"Visual Artist addicted 2 Creating  ~Quote from Einstein says it all, Time an illusion, Although a convincing one!",2108,370,1752,Kansas,MzLauraHurcomb,18896,False,4159,human
2010-04-02 00:38:01,True,I want you... 💫💫💫 https://t.co/HXdUgX4KD8,223,15,0,tak,shibatakeru,39,False,3792,bot
2015-03-02 21:38:58,True,,1053,20,552,unknown,Hutchephine,56,False,1996,human
2008-07-28 21:03:20,False,"OG Real Housewives New York City
#jillzarinhome #jillzarinrugs
Business inquiries: jillzpr@gmail.com",809,518691,241,New York City,Jillzarin,24311,True,4404,human
2014-03-15 23:49:36,True,call me baby,5926,166,121,unknown,esmeraldaaa_x,6957,False,2348,human
2010-10-27 21:44:22,True,Commentary editor at MarketWatch,3474,1160,1269,Boston,paerru,2196,True,3583,human
2012-05-11 11:28:21,False,"We love Dragons! Hatch, breed all kinds of dragons and create new amazing species! Accept the challenge and claim the title of top Dragon Master in the world!",675,183975,189,"Barcelona, España",DragonCityGame,3297,True,3021,human
2011-04-11 21:01:56,True,How do you like me? 💖💖💖 https://t.co/EoEwOdnDG5,210,4,0,밖ㅇㅔ,stoneluv_ph,14,False,3417,bot
2007-04-09 22:02:56,False,"Resolvedora DeProblemasAlheios 
Mãe da @niefraim e do Billy - 🏃‍♀️Maratonista e tricoteira
Física-Jornalista-Escritora
Co-host do @PortaAfora c/ @FabioPorchat",22970,620059,2627,SP-Br ,rosana,287755,True,4880,human
2009-05-19 18:00:39,False,"We are Miami-Dade County Public Schools, the 4th largest school district in the nation. #AcceleratingExcellence2020",3037,75915,586,"Miami, Florida",MDCPS,25657,True,4109,human
2010-09-01 11:10:13,False,"Founder & CD @alliesnaturals ❤️lifestyle food, wine, coffee, fitness, #Mets and #Titans “If you can see the invisible, you can do the impossible”. 🍷☕️ 🏈⚾️",16491,739,359,New Haven ,MichaelCarrubba,18084,False,3639,human
2012-02-09 15:03:19,False,Tenho 17 anos e Parceiro Offical da FullScreem,2265,116,10,Brasil,DanteBloodz,7125,False,3113,bot
2017-01-11 00:31:38,False,@UFJSchool PR Alum | Florida born & raised | Corporate Comms in DC | @DisneyParks Fanatic & Queen Elsa at heart,8368,600,1185,"Washington, DC",jeana_fra,3159,False,1316,human
2012-06-20 01:28:13,False,trust the process,68213,454,367,unknown,lebranthnydames,33588,False,2982,human
2011-05-09 03:26:49,True,,559,45,0,unknown,4NatalieHill,1125,False,3390,human
2011-06-08 03:55:18,False,soon,49058,1950090,1574,he/him,JacobWhitesides,81833,True,3360,human
2011-03-31 20:33:54,False,Future photographer. Future world traveler,1166,536,403,"Aiken to Charleston, S.C.",LA_Sumner_,12735,False,3428,human
2012-10-16 07:44:52,True,,26,1,0,unknown,sopitchayajangj,26,False,2864,bot
2013-03-12 17:28:38,False,Sur la route de #Tokyo2021 🥋🇫🇷,1590,726756,199,"Paris, France",teddyriner,1438,True,2716,human
2008-05-14 05:24:31,False,Girl Power. Photographer. Drummer. Human cross stitch machine. Doughnuts. One of those Wynonna Earp people.,109724,6625,652,"Boston, MA",Nuutmeg,52749,False,4480,human
2011-03-06 07:25:25,False,An ed. policy gal trying to find her way..... | 💕 Michigan & Philly sports (even when they inevitably break my heart) | #blm | #acab,26801,266,846,"Chicago, IL",ali_f23,7999,False,3454,human
2011-10-16 02:57:55,False,"✍️Blogger
💻IT Engineer
👔Fashion Model
🗣️Motivational Speaker
🎓Educational Consultant
👇Hit me up on Facebook
https://t.co/jQbwUQ1gA9",145,207,184,"Dhaka, Bangladesh",thedigontoahmed,3187,False,3230,human
2017-03-23 10:06:33,True,"❤️ℓσvε мε σя нαтε мε, вσтн αяε ιη мү ғαvσя.
ιғ үσυ ℓσvε мε, ι'ℓℓ αℓωαүs вε ιη үσυя нεαят.
ιғ үσυ нαтε мε, ι'ℓℓ αℓωαүs вε ιη үσυя
@Instagram - @mubbi_muhammad",27,51,45,"Bhopal, India",mubbi_muhammad,5,False,1245,bot
2012-05-01 16:33:28,False,juinor C/O 17 RHS #OWN,165,69,0,unknown,BBURKEDIZZLE,428,False,3031,human
2009-03-10 19:18:52,False,Holding it all with open hands 🤲. 📚🚴🏼🙏📰🍊,8654,352,373,"Knoxville, TN",DougEFresh23,3074,False,4179,human
2008-07-02 20:13:58,True,"An award winning marketing agency based in the heart of Lancashire specialising in all forms of Web Design, Online Marketing, Search Engine Optimisation.",17,118,95,"Manchester, Preston, Wigan",yorganic,1411,False,4430,bot
2009-05-20 02:14:38,False,Periodista. @CanalCongreso. Columnista en @LaRazon_mx. Colaborador de @UnoNoticias.Heraldo Radio 4 a 6 pm. Heraldo TV 9-10.15 pm.,2134,1268682,1423,Ciudad de México,JavierSolorzano,25446,True,4109,human
2017-06-21 06:08:03,True,‏اووووحه,36,0,0,unknown,coareuqrngedmw1,288,False,1155,bot
2016-07-31 05:04:06,False,Max. 28 (she/her). Published author. I like writing and video games.,4859,85,227,"Connecticut, USA",maxjaxbooks,3175,False,1480,human
2015-08-12 08:34:29,False,"An unfamiliar old soul observing. Psychology, Human Behavior & Visual Arts enthusiast, First time fan. M fan",11825,307,539,NCR (Región de la Capital Naci,Amainethology,10415,False,1834,bot
2010-09-29 04:32:29,True,"Hi there. I'm Cris... I like to do random stuff and share all the pictures I take. From Los Angeles, Long Beach and Orange County in Cali with ❤️",2,33,38,"Long Beach, CA",Kristianrojo,68,False,3612,human
2011-10-10 15:16:09,True,"#JusticeforBreyanaTaylor
#JusticeforGeorgeFloyd",4687,23,214,unknown,mchilds182,2012,False,3235,bot
2015-01-16 04:31:44,True,여자친구 꽃길만 걷자,385,22,459,unknown,jsh0226,91,False,2042,bot
2014-04-01 20:55:58,True,,2313,28,0,unknown,travisli09,2877,False,2331,bot
2010-08-12 18:41:03,True,,8028,23,93,"New York, NY",pmhayes7,1239,False,3659,bot
2015-06-02 14:44:27,True,#Godfirst.            #Familysecond #lipglossqueen. #blackownedbusiness,1650,75,164,"Brunswick, GA",charity_tyson1,2511,False,1904,human
2012-11-27 15:14:06,False,infololitaol@gmail.com,8224,193133,132,unknown,lolitaol,7807,False,2821,human
2016-07-18 15:22:48,False,Daughter | Wife | Mom | Educator | Lifelong Learner | Traveler | Fitness/Health Enthusiast | Avid Writer |Optimist |    1908💕💚💕 #leadingbyexample,5396,232,651,"Texas, USA",msKeishea,550,False,1492,human
2017-03-03 14:29:57,True,,0,273,2,unknown,Barry69104159,51311,False,1264,bot
2009-06-22 17:29:54,False,"""You must be bold, brave, and courageous and find a way... to get in the way."" -John Lewis #AMJoy #reiders (retweets/likes are not endorsements)",42710,1805932,6355,USA,JoyAnnReid,163847,True,4075,human
2009-04-15 08:29:36,False,"Opinions/tweets are my own; Retweets 🚫 endorsements.
Also, that's my real name.",2834,74,163,"Bronx, NY",Long_Ho,13643,False,4144,human
2011-04-10 12:46:59,True,,866,56,103,Antalya,hakanpure,626,False,3418,human
2009-03-05 16:33:48,False,,0,22859799,0,Detroit,Eminem,996,True,4184,human
2012-01-30 08:50:12,True,,1180,5,37,unknown,wqsyy213,1738,False,3124,bot
2014-07-06 19:54:45,False,guardando meu user lindo,1940,7,0,unknown,zainsofake,3109,False,2235,human
2012-10-27 01:01:11,True,,1091,1,0,unknown,lsuleo89,1608,False,2853,bot
2014-12-06 15:02:40,False,Proverbs 3:5🙏🏾,476,24,138,"Massachusetts, USA",niqueeb8914,652,False,2082,bot
2009-02-15 22:51:40,False,"1...., Computer nrd, chocoholic, pizzaholic, scifi, Dr Who, horror, science, classic rock, fitness, owned by 2 cats, i tweet a lot!",2757,208208,210496,"bangor, me. usa",causticbob,435212,False,4202,human
2008-05-26 16:47:32,False,,1887,35,34,Seattle,paths4byzantium,3077,False,4467,human
2018-02-13 00:46:50,False,We're a comic book training tool that's on a mission to eliminate workplace #harassment by #training #employees to speak up for themselves and each other.,293,34,192,"Fort Collins, CO",Define_theLine,311,False,918,human
