"id","annotations__id","annotations__completed_by","annotations__result__value__choices__-","annotations__result__id","annotations__result__from_name","annotations__result__to_name","annotations__result__type","annotations__result__origin","annotations__was_cancelled","annotations__ground_truth","annotations__created_at","annotations__updated_at","annotations__lead_time","annotations__result_count","annotations__task","annotations__project","annotations__parent_prediction","annotations__parent_annotation","file_upload","data__Unnamed: 0","data__id","data__username","data__text","data__retweet_count","data__like_count","data__created_at","created_at","updated_at","inner_id","total_annotations","cancelled_annotations","total_predictions","comment_count","unresolved_comment_count","last_comment_updated_at","project","updated_by"
"2560","2385","1","Negative","5qAo8It3pD","sentiment","text","choices","manual","False","False","2023-02-27T12:47:18.772736Z","2023-02-27T12:47:18.772736Z","1.211","0","2560","19","null","null","5d4119fc-humandsuperboy.csv","163","1613599822816366592","dsuperboy","Hidupmu kadang emang nggak cocok dengan arus kebanyakan. Hidupmu mungkin emang ditakdirkan untuk melawan arus. Mesk… https://t.co/MJqTAplnnQ","597","1963","2023-01-12 18:12:31+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:47:18.890475Z","164","1","0","0","0","0","null","19","1"
"2561","2386","1","Positive","jeBfb5P0U6","sentiment","text","choices","manual","False","False","2023-02-27T12:47:20.536809Z","2023-02-27T12:47:20.536809Z","1.196","0","2561","19","null","null","5d4119fc-humandsuperboy.csv","164","1613595569494306816","dsuperboy","@22lalapo Beli dong kak. Negara belum mau ngasih cetak gratis dan belum mau bayarin royalti penulis-nya. 🥲","0","0","2023-01-12 17:55:37+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:47:20.661030Z","165","1","0","0","0","0","null","19","1"
"2562","2387","1","Positive","F0ICPrdYiX","sentiment","text","choices","manual","False","False","2023-02-27T12:47:25.555263Z","2023-02-27T12:47:25.555263Z","4.366","0","2562","19","null","null","5d4119fc-humandsuperboy.csv","165","1613586227026100225","dsuperboy","Ini bulan depan ya. Buku pertama pembuka tahun ini. Doain lancar ya prosesnya 🙏🏻","6","311","2023-01-12 17:18:30+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:47:25.660936Z","166","1","0","0","0","0","null","19","1"
"2563","2388","1","Positive","tyV8Vx6fP3","sentiment","text","choices","manual","False","False","2023-02-27T12:47:28.433702Z","2023-02-27T12:47:28.433702Z","2.31","0","2563","19","null","null","5d4119fc-humandsuperboy.csv","166","1613532238599315456","dsuperboy","@N_abila17 Bulan depan","0","3","2023-01-12 13:43:58+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:47:28.534574Z","167","1","0","0","0","0","null","19","1"
"2564","2389","1","Negative","8uNkORfhZ6","sentiment","text","choices","manual","False","False","2023-02-27T12:47:30.189359Z","2023-02-27T12:47:30.189359Z","1.211","0","2564","19","null","null","5d4119fc-humandsuperboy.csv","167","1613529267538907136","dsuperboy","Judul buku baru sudah di-acc dosbing ini: https://t.co/JlbNNBvZ11","619","4671","2023-01-12 13:32:09+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:47:30.333858Z","168","1","0","0","0","0","null","19","1"
"2565","2390","1","Negative","CMHF3NWK9H","sentiment","text","choices","manual","False","False","2023-02-27T12:47:32.000946Z","2023-02-27T12:47:32.000946Z","1.075","0","2565","19","null","null","5d4119fc-humandsuperboy.csv","168","1613521950416199682","dsuperboy","'Yang penting mau kerja keras' doang itu, kadang emang nggak cukup. Tetap saja, harus seimbang; soal pola pikir, ga… https://t.co/Hm9f55MF5C","542","1628","2023-01-12 13:03:05+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:47:32.135888Z","169","1","0","0","0","0","null","19","1"
"2566","2391","1","Negative","6AH7E6XO7E","sentiment","text","choices","manual","False","False","2023-02-27T12:47:33.625522Z","2023-02-27T12:47:33.625522Z","0.962","0","2566","19","null","null","5d4119fc-humandsuperboy.csv","169","1613521252769202179","dsuperboy","Walau pun dia bilang dia nggak mandang harta dan materi kok. Tapi, perlu dipertimbangkan; sepadan itu penting. Kecu… https://t.co/oBDXOgGxIv","537","1950","2023-01-12 13:00:19+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:47:33.958410Z","170","1","0","0","0","0","null","19","1"
"2567","2392","1","Positive","Sl-ETAU8Ei","sentiment","text","choices","manual","False","False","2023-02-27T12:47:36.045891Z","2023-02-27T12:47:36.045891Z","1.484","0","2567","19","null","null","5d4119fc-humandsuperboy.csv","170","1613513477628526593","dsuperboy","@FOODFESS2 Enak","1","110","2023-01-12 12:29:25+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:47:36.200487Z","171","1","0","0","0","0","null","19","1"
"2568","2393","1","Positive","r79cCKuKaJ","sentiment","text","choices","manual","False","False","2023-02-27T12:47:38.617938Z","2023-02-27T12:47:38.617938Z","1.844","0","2568","19","null","null","5d4119fc-humandsuperboy.csv","171","1613510282852339713","dsuperboy","@dittameliaa @JS_Khairen @Donny5cm @grasindo_id Bestie-an mereka ya.","2","41","2023-01-12 12:16:43+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:47:38.717764Z","172","1","0","0","0","0","null","19","1"
"2569","2394","1","Positive","rE2V-T1VY9","sentiment","text","choices","manual","False","False","2023-02-27T12:47:40.374173Z","2023-02-27T12:47:40.374173Z","1.106","0","2569","19","null","null","5d4119fc-humandsuperboy.csv","172","1613506918995333120","dsuperboy","Pengin kecanduan olahraga.","1082","3967","2023-01-12 12:03:21+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:47:40.472499Z","173","1","0","0","0","0","null","19","1"
"2570","2395","1","Positive","W7MolbUm_H","sentiment","text","choices","manual","False","False","2023-02-27T12:47:41.841184Z","2023-02-27T12:47:41.841184Z","0.847","0","2570","19","null","null","5d4119fc-humandsuperboy.csv","173","1613506044537495552","dsuperboy","Lagi mencari enaknya olahraga. Semoga segera ketemu.","148","1122","2023-01-12 11:59:53+00:00","2023-02-27T07:11:57.974338Z","2023-02-27T12:47:41.956467Z","174","1","0","0","0","0","null","19","1"
"2571","2396","1","Positive","JL92JmG9SL","sentiment","text","choices","manual","False","False","2023-02-27T12:47:43.229691Z","2023-02-27T12:47:43.229691Z","0.841","0","2571","19","null","null","5d4119fc-humandsuperboy.csv","174","1613496449832226817","dsuperboy","Bukan maksud sombong, tapi emang aku minder aja temanan sama orang hebat kayak kamu.","333","2298","2023-01-12 11:21:45+00:00","2023-02-27T07:11:57.984355Z","2023-02-27T12:47:43.352668Z","175","1","0","0","0","0","null","19","1"
"2572","2397","1","Positive","KWIHGkMMFp","sentiment","text","choices","manual","False","False","2023-02-27T12:47:46.437893Z","2023-02-27T12:47:46.437893Z","2.598","0","2572","19","null","null","5d4119fc-humandsuperboy.csv","175","1613480334699671552","dsuperboy","@lautankata Gasss","0","36","2023-01-12 10:17:43+00:00","2023-02-27T07:11:57.984355Z","2023-02-27T12:47:46.538619Z","176","1","0","0","0","0","null","19","1"
"2573","2398","1","Negative","AuP_K0U-bj","sentiment","text","choices","manual","False","False","2023-02-27T12:47:56.356105Z","2023-02-27T12:47:56.356105Z","9.15","0","2573","19","null","null","5d4119fc-humandsuperboy.csv","176","1613464787652083717","dsuperboy","Akhirnya bikin ginian juga. Telat banget sih. Gapapa lah. Mulai dari youtube dulu. \n\nhttps://t.co/C3Y5qWHKo9","5","183","2023-01-12 09:15:56+00:00","2023-02-27T07:11:57.984355Z","2023-02-27T12:47:56.454869Z","177","1","0","0","0","0","null","19","1"
"2574","2399","1","Positive","r2XEq1PV67","sentiment","text","choices","manual","False","False","2023-02-27T12:47:58.413899Z","2023-02-27T12:47:58.413899Z","1.355","0","2574","19","null","null","5d4119fc-humandsuperboy.csv","177","1613419427252555777","dsuperboy","@yuniandriyaniA Gapapa, ibuku juga. 🙃","0","1","2023-01-12 06:15:41+00:00","2023-02-27T07:11:57.984355Z","2023-02-27T12:47:58.557836Z","178","1","0","0","0","0","null","19","1"
"2575","2400","1","Negative","W6ZFXo-Ujo","sentiment","text","choices","manual","False","False","2023-02-27T12:48:00.296189Z","2023-02-27T12:48:00.296189Z","1.032","0","2575","19","null","null","5d4119fc-humandsuperboy.csv","178","1613410286559690753","dsuperboy","Dari tempat yang jauh seseorang sedang sibuk bekerja; memikirkan ongkos pesawat, biaya pernikahan, dan kiriman untu… https://t.co/mAiGZDTxnI","247","1415","2023-01-12 05:39:22+00:00","2023-02-27T07:11:57.984355Z","2023-02-27T12:48:00.420189Z","179","1","0","0","0","0","null","19","1"
"2576","2401","1","Positive","MmxgScoSsU","sentiment","text","choices","manual","False","False","2023-02-27T12:48:03.216726Z","2023-02-27T12:48:03.216726Z","2.295","0","2576","19","null","null","5d4119fc-humandsuperboy.csv","179","1613262773022261250","dsuperboy","Simpan tangisnya buat besok. Sekarang tidur dulu.","1920","7541","2023-01-11 19:53:12+00:00","2023-02-27T07:11:57.984355Z","2023-02-27T12:48:03.312325Z","180","1","0","0","0","0","null","19","1"
"2577","2402","1","Positive","cMff3QxCeM","sentiment","text","choices","manual","False","False","2023-02-27T12:48:04.732740Z","2023-02-27T12:48:04.735278Z","1.004","0","2577","19","null","null","5d4119fc-humandsuperboy.csv","180","1613205623180759041","dsuperboy","Baru, ya?","118","1316","2023-01-11 16:06:07+00:00","2023-02-27T07:11:57.984355Z","2023-02-27T12:48:04.880493Z","181","1","0","0","0","0","null","19","1"
"2578","2403","1","Positive","ApfuJDzw2j","sentiment","text","choices","manual","False","False","2023-02-27T12:48:16.338025Z","2023-02-27T12:48:16.338025Z","10.898","0","2578","19","null","null","5d4119fc-humandsuperboy.csv","181","1613175701548724225","dsuperboy","@zarryhendrik Jangan lupa disimpan 😅","0","0","2023-01-11 14:07:13+00:00","2023-02-27T07:11:57.984355Z","2023-02-27T12:48:16.393686Z","182","1","0","0","0","0","null","19","1"
"2579","2404","1","Positive","9nVHcAXtVZ","sentiment","text","choices","manual","False","False","2023-02-27T12:48:17.823820Z","2023-02-27T12:48:17.823820Z","1.185","0","2579","19","null","null","5d4119fc-humandsuperboy.csv","182","1613173394136268805","dsuperboy","@zarryhendrik Udah bisa pameran arsip ini sekian tahun lagi 🔥","0","67","2023-01-11 13:58:03+00:00","2023-02-27T07:11:57.984355Z","2023-02-27T12:48:17.880411Z","183","1","0","0","0","0","null","19","1"
"2580","2405","1","Negative","tM2l2uEISu","sentiment","text","choices","manual","False","False","2023-02-27T12:48:19.381014Z","2023-02-27T12:48:19.381014Z","1.149","0","2580","19","null","null","5d4119fc-humandsuperboy.csv","183","1613172883681062914","dsuperboy","https://t.co/HHTKoz6z1I","101","1011","2023-01-11 13:56:01+00:00","2023-02-27T07:11:57.984355Z","2023-02-27T12:48:19.439460Z","184","1","0","0","0","0","null","19","1"
"2581","2406","1","Positive","Oc8WfOJxgI","sentiment","text","choices","manual","False","False","2023-02-27T12:48:20.915250Z","2023-02-27T12:48:20.915250Z","1.234","0","2581","19","null","null","5d4119fc-humandsuperboy.csv","184","1613172798415056897","dsuperboy","@Ekowibowo06 Semoga terhibur 🙏🏻","1","32","2023-01-11 13:55:41+00:00","2023-02-27T07:11:57.984355Z","2023-02-27T12:48:20.972307Z","185","1","0","0","0","0","null","19","1"
"2582","2407","1","Negative","-sI-QFQZ3E","sentiment","text","choices","manual","False","False","2023-02-27T12:48:22.287866Z","2023-02-27T12:48:22.287866Z","1.079","0","2582","19","null","null","5d4119fc-humandsuperboy.csv","185","1613134788331982848","dsuperboy","Mungkin memang sudah saatnya kita saling melepaskan. Kau memilih ke kanan sementara aku ke kiri. Kau senang melayan… https://t.co/IgL50eJNMa","952","3809","2023-01-11 11:24:38+00:00","2023-02-27T07:11:57.984355Z","2023-02-27T12:48:22.347351Z","186","1","0","0","0","0","null","19","1"
"2583","2408","1","Positive","wmDSE0MuZd","sentiment","text","choices","manual","False","False","2023-02-27T12:48:23.657511Z","2023-02-27T12:48:23.657511Z","1.092","0","2583","19","null","null","5d4119fc-humandsuperboy.csv","186","1613100573741690880","dsuperboy","Dari tadi mager banget.","136","1088","2023-01-11 09:08:41+00:00","2023-02-27T07:11:57.984355Z","2023-02-27T12:48:23.715241Z","187","1","0","0","0","0","null","19","1"
"2584","2409","1","Positive","62dikbCnQy","sentiment","text","choices","manual","False","False","2023-02-27T12:48:24.933169Z","2023-02-27T12:48:24.933169Z","0.975","0","2584","19","null","null","5d4119fc-humandsuperboy.csv","187","1613094136789499906","dsuperboy","Jangan lupa minum.","80","872","2023-01-11 08:43:06+00:00","2023-02-27T07:11:57.984355Z","2023-02-27T12:48:24.988274Z","188","1","0","0","0","0","null","19","1"
"2585","2410","1","Positive","D9tteByU_o","sentiment","text","choices","manual","False","False","2023-02-27T12:48:25.947977Z","2023-02-27T12:48:25.947977Z","0.747","0","2585","19","null","null","5d4119fc-humandsuperboy.csv","188","1613093460462178304","dsuperboy","Abis makan jangan lupa bayar.","25","483","2023-01-11 08:40:25+00:00","2023-02-27T07:11:57.989900Z","2023-02-27T12:48:26.004401Z","189","1","0","0","0","0","null","19","1"
"2586","2411","1","Positive","yLfP09Kasd","sentiment","text","choices","manual","False","False","2023-02-27T12:48:27.011406Z","2023-02-27T12:48:27.011406Z","0.779","0","2586","19","null","null","5d4119fc-humandsuperboy.csv","189","1613093370024562688","dsuperboy","Jangan lupa makan.","153","992","2023-01-11 08:40:03+00:00","2023-02-27T07:11:57.989900Z","2023-02-27T12:48:27.069249Z","190","1","0","0","0","0","null","19","1"
"2587","2412","1","Neutral","9ujVnZ9v4v","sentiment","text","choices","manual","False","False","2023-02-27T12:48:28.659347Z","2023-02-27T12:48:28.659347Z","1.368","0","2587","19","null","null","5d4119fc-humandsuperboy.csv","190","1613061629163474945","dsuperboy","@kyrhmaa 🙏🏻","1","68","2023-01-11 06:33:56+00:00","2023-02-27T07:11:57.989900Z","2023-02-27T12:48:28.715743Z","191","1","0","0","0","0","null","19","1"
"2588","2413","1","Positive","JzbfqnmG8K","sentiment","text","choices","manual","False","False","2023-02-27T12:48:30.237235Z","2023-02-27T12:48:30.237235Z","1.297","0","2588","19","null","null","5d4119fc-humandsuperboy.csv","191","1612900231112458241","dsuperboy","Selamat istirahat orang-orang yang menunggu kelelahan baru bisa ketiduran.","459","2799","2023-01-10 19:52:35+00:00","2023-02-27T07:11:57.989900Z","2023-02-27T12:48:30.295341Z","192","1","0","0","0","0","null","19","1"
"2589","2414","1","Negative","Wk6aaA4l4U","sentiment","text","choices","manual","False","False","2023-02-27T12:48:31.651752Z","2023-02-27T12:48:31.651752Z","1.139","0","2589","19","null","null","5d4119fc-humandsuperboy.csv","192","1612898260095741952","dsuperboy","https://t.co/Yk8Ijk5Mbp","185","1332","2023-01-10 19:44:46+00:00","2023-02-27T07:11:57.989900Z","2023-02-27T12:48:31.708880Z","193","1","0","0","0","0","null","19","1"
"2590","2415","1","Negative","pioA3iqlDk","sentiment","text","choices","manual","False","False","2023-02-27T12:48:33.445599Z","2023-02-27T12:48:33.445599Z","1.525","0","2590","19","null","null","5d4119fc-humandsuperboy.csv","193","1612800340696657924","dsuperboy","Mungkin pilihanmu tidak akan selalu diterima orang lain. Pilihlah jalan lain yang mengantarmu menemukan orang-orang… https://t.co/doqOvO8VAJ","1113","3991","2023-01-10 13:15:40+00:00","2023-02-27T07:11:57.989900Z","2023-02-27T12:48:33.497779Z","194","1","0","0","0","0","null","19","1"
"2591","2416","1","Negative","L44_k3-Es4","sentiment","text","choices","manual","False","False","2023-02-27T12:48:35.606451Z","2023-02-27T12:48:35.606451Z","1.882","0","2591","19","null","null","5d4119fc-humandsuperboy.csv","194","1612798667450159107","dsuperboy","Dulu, seorang kawan pernah menyarankan untuk mulai menjadi ‘penulis serius’. Padahal semenjak memilih jalan menjadi… https://t.co/H74BAKX21f","26","612","2023-01-10 13:09:01+00:00","2023-02-27T07:11:57.989900Z","2023-02-27T12:48:35.662485Z","195","1","0","0","0","0","null","19","1"
"2592","2417","1","Neutral","l56s_xvdsL","sentiment","text","choices","manual","False","False","2023-02-27T12:48:37.597679Z","2023-02-27T12:48:37.597679Z","1.702","0","2592","19","null","null","5d4119fc-humandsuperboy.csv","195","1612759679465328640","dsuperboy","@NezaOviara 🫣","0","0","2023-01-10 10:34:05+00:00","2023-02-27T07:11:57.989900Z","2023-02-27T12:48:37.655433Z","196","1","0","0","0","0","null","19","1"
"2593","2418","1","Negative","ghOu8H1Cn3","sentiment","text","choices","manual","False","False","2023-02-27T12:48:39.412889Z","2023-02-27T12:48:39.412889Z","1.451","0","2593","19","null","null","5d4119fc-humandsuperboy.csv","196","1612758809713475586","dsuperboy","Menarik napas dalam saat editor mengabari buku ini akan segera diterbitkan 😭 https://t.co/36js83MbLp","10","626","2023-01-10 10:30:38+00:00","2023-02-27T07:11:57.989900Z","2023-02-27T12:48:39.466906Z","197","1","0","0","0","0","null","19","1"
"2594","2419","1","Negative","qkYFDALpkI","sentiment","text","choices","manual","False","False","2023-02-27T12:48:40.842985Z","2023-02-27T12:48:40.842985Z","1.101","0","2594","19","null","null","5d4119fc-humandsuperboy.csv","197","1612756319563558912","dsuperboy","Sudah siap untuk buku baru? https://t.co/dBxPPBB3Zk","6","346","2023-01-10 10:20:44+00:00","2023-02-27T07:11:57.989900Z","2023-02-27T12:48:40.896018Z","198","1","0","0","0","0","null","19","1"
"2595","2420","1","Negative","zOkEl1Viwc","sentiment","text","choices","manual","False","False","2023-02-27T12:48:42.087325Z","2023-02-27T12:48:42.087325Z","0.904","0","2595","19","null","null","5d4119fc-humandsuperboy.csv","198","1612753595912552449","dsuperboy","@rrrrrruto Sabar.  Baru dapat kabar dari editor. https://t.co/rGQyTofBxf","0","0","2023-01-10 10:09:55+00:00","2023-02-27T07:11:57.989900Z","2023-02-27T12:48:42.388220Z","199","1","0","0","0","0","null","19","1"
"2596","2421","1","Negative","Wuyvl0sq5g","sentiment","text","choices","manual","False","False","2023-02-27T12:48:43.808556Z","2023-02-27T12:48:43.808556Z","1.149","0","2596","19","null","null","5d4119fc-humandsuperboy.csv","199","1612752486796001280","dsuperboy","🌦️ https://t.co/LJLjvv6Uwq","350","2202","2023-01-10 10:05:31+00:00","2023-02-27T07:11:57.989900Z","2023-02-27T12:48:43.861469Z","200","1","0","0","0","0","null","19","1"
